0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,filename
0,0,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,3,2,0,0,2,2,3,5,4,0,1,1,0,0,1,2,0,0,26.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,2,2,1,1,0,0,0,2,0,0,2,2,4,0,0,4,1,1,0,0,1,1,1,1,28.txt
4,0,0,4,4,0,0,0,0,0,0,18,0,3,0,0,4,0,2,2,2,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,3,2,0,0,2,2,2,3,3,2,3,2,0,2,2,2,0,0,30.txt
0,4,0,0,4,0,0,3,0,0,0,20,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,3,0,3,0,2,2,1,1,1,1,1,1,4,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,32.txt
5,4,0,4,4,0,0,0,0,0,0,19,0,3,0,0,4,0,2,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,1,0,0,0,2,0,0,3,0,3,0,0,0,1,1,0,0,4,2,0,0,1,1,2,5,4,3,3,1,1,1,0,0,1,0,34.txt
0,5,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,0,0,1,2,0,5,0,0,0,1,1,1,1,0,0,1,1,36.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,2,0,0,2,1,1,0,4,0,1,1,0,0,1,0,1,1,40.txt
0,0,0,4,0,0,0,3,0,0,0,15,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,0,0,0,0,0,3,2,0,0,2,2,5,4,4,0,1,0,1,1,0,0,0,0,41.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,0,0,2,2,1,1,0,0,0,2,0,0,2,3,4,0,0,0,1,1,0,0,1,1,0,0,49.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,3,2,0,0,2,2,3,4,4,0,1,1,0,0,0,0,0,0,53.txt
0,0,0,4,4,0,0,3,0,0,0,15,3,3,0,0,4,0,2,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,1,0,0,3,2,0,0,2,2,5,4,4,0,1,1,0,0,2,0,1,0,55.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,3,2,0,0,2,2,3,5,1,1,0,0,0,0,1,0,0,0,57.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,1,2,0,5,0,0,1,1,1,0,0,1,1,0,0,60.txt
4,0,0,4,6,0,0,0,0,0,0,18,0,3,0,0,4,0,2,2,2,0,0,0,0,4,0,0,0,3,0,0,0,0,2,0,3,0,3,0,0,0,0,0,2,0,0,3,0,0,0,2,0,1,1,0,0,3,2,0,0,2,2,2,3,1,1,0,0,0,2,0,0,0,0,61.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,1,1,1,1,1,0,4,0,1,1,0,0,1,0,1,1,63.txt
0,0,0,4,4,0,0,0,0,0,0,15,0,3,0,0,4,0,0,2,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,3,0,3,0,2,2,1,1,0,0,3,1,0,0,2,2,3,5,1,1,1,1,0,0,0,0,1,0,65.txt
0,0,0,0,4,0,0,3,0,0,0,2,0,4,0,0,2,1,1,2,2,0,0,0,0,1,1,1,1,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,68.txt
0,0,0,4,5,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,0,0,0,2,1,1,0,0,3,2,0,0,2,2,5,4,4,0,1,1,0,0,0,0,1,1,71.txt
0,5,0,0,4,0,0,2,2,1,1,4,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,1,1,1,1,2,0,0,0,2,0,0,0,3,0,3,0,1,1,1,1,0,0,0,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,72.txt
0,5,0,0,4,0,0,3,0,0,0,15,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,3,0,3,0,2,2,1,1,0,0,0,2,3,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,76.txt
4,0,0,4,4,0,0,0,0,0,0,18,0,3,0,0,4,0,2,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,3,0,3,0,0,0,0,0,2,0,0,3,1,0,0,0,0,1,1,0,0,3,2,0,0,2,2,2,3,4,3,3,1,0,1,2,2,1,0,78.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,0,0,0,2,1,1,0,0,0,3,0,0,2,0,4,0,0,0,1,1,0,0,1,1,1,1,81.txt
0,0,0,4,4,0,0,3,0,0,0,18,0,3,0,0,4,0,2,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,1,0,0,3,2,0,0,2,2,3,4,4,3,0,0,0,0,2,0,0,0,84.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,2,0,4,0,0,0,1,1,0,0,1,1,0,0,86.txt
4,0,0,4,4,0,0,0,0,0,0,21,0,3,5,3,4,0,2,2,2,0,0,0,0,2,0,0,2,3,2,0,0,0,3,0,3,0,3,0,2,0,0,0,2,4,0,3,3,2,2,0,2,2,2,2,0,3,2,2,2,2,2,2,6,2,2,2,2,0,2,2,0,0,0,89.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,0,0,0,2,1,1,0,0,0,2,0,0,2,0,5,0,0,0,1,1,1,1,1,1,0,0,90.txt
0,5,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,2,0,5,0,0,0,1,1,0,0,1,1,1,0,92.txt
0,0,0,4,4,0,0,3,0,0,0,15,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,2,2,1,1,0,1,0,1,4,0,2,2,3,0,1,1,1,1,0,0,1,1,1,0,95.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,5,2,0,0,2,2,1,4,4,0,1,1,0,1,1,2,1,1,97.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,0,1,1,0,0,0,2,0,0,2,3,5,0,0,0,1,0,0,1,1,0,0,0,98.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,0,1,1,0,0,0,2,0,0,2,0,4,0,0,0,1,1,0,0,1,1,1,0,100.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,3,2,0,0,2,2,5,4,4,0,1,1,0,0,1,1,1,0,102.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,1,0,0,0,2,0,0,2,2,5,0,4,0,0,0,0,0,1,0,0,0,105.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,2,0,0,2,2,5,0,0,0,1,1,0,0,1,1,0,0,108.txt
0,0,0,0,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,110.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,2,2,1,0,0,1,1,1,0,0,0,0,0,0,112.txt
0,0,0,4,4,0,0,3,0,0,0,19,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,3,2,0,0,2,2,1,4,4,0,1,1,0,0,1,2,1,0,114.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,0,0,0,4,2,0,0,1,1,5,4,4,0,1,1,0,0,0,0,0,0,116.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,2,0,0,2,2,4,0,0,0,1,1,0,0,1,0,1,0,118.txt
0,0,0,0,4,0,0,3,0,0,0,8,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,1,1,1,1,2,0,0,0,2,0,0,0,3,0,1,1,2,0,1,1,0,1,1,1,4,0,0,2,0,1,1,1,1,1,0,0,0,0,1,1,121.txt
4,0,0,4,4,0,0,0,0,0,0,18,0,3,4,0,4,0,2,2,2,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,3,0,3,0,2,0,0,0,2,0,0,3,0,0,0,0,2,1,2,0,0,6,2,0,0,2,2,2,2,3,2,2,2,0,2,0,0,1,1,123.txt
0,5,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,0,0,0,2,2,5,0,4,0,1,1,0,0,1,1,1,1,124.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,4,0,0,4,1,1,0,0,0,0,1,0,126.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,3,0,0,2,3,5,0,0,0,1,1,0,0,1,0,1,1,128.txt
0,7,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,2,2,1,0,0,0,1,1,0,0,1,1,1,1,130.txt
0,0,0,4,4,0,0,3,0,0,0,15,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,2,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,2,0,0,2,0,5,0,0,0,1,1,0,0,0,0,1,1,132.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,0,0,2,0,1,1,0,0,3,2,0,0,2,2,3,5,4,0,1,1,0,0,1,2,0,0,135.txt
0,0,0,0,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,2,1,1,0,0,0,2,3,1,0,0,0,1,0,4,1,0,1,1,0,0,0,0,137.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,2,2,5,0,0,1,1,1,0,0,1,1,0,0,141.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,0,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,1,0,0,0,2,0,0,2,2,5,0,4,0,0,0,0,0,1,1,0,0,144.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,2,2,1,1,0,0,0,2,0,0,2,2,3,0,1,1,1,1,0,1,0,0,1,0,145.txt
0,0,0,4,4,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0,0,2,2,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,4,0,0,4,1,1,0,0,0,0,0,0,147.txt
0,4,0,4,4,0,0,3,0,0,0,19,3,4,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,0,0,0,3,2,0,0,2,2,4,4,4,4,1,1,0,0,1,1,0,0,149.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,1,0,0,3,2,0,0,2,2,5,5,4,0,1,1,0,0,1,2,1,0,151.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,0,0,2,0,1,1,0,0,0,2,0,0,2,2,4,0,1,1,1,1,0,0,1,1,1,1,154.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,0,0,2,2,1,1,0,0,0,2,0,0,2,2,4,0,0,4,1,1,0,0,0,0,1,1,156.txt
0,0,0,4,4,0,0,3,0,0,0,18,0,3,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,3,0,3,0,2,2,1,1,0,0,3,2,0,0,2,2,3,5,4,3,1,1,0,0,1,2,0,0,158.txt
0,0,0,0,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,3,0,3,0,0,2,1,1,0,0,0,3,1,1,2,0,5,1,0,0,1,1,1,1,0,0,1,1,160.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,0,0,1,0,0,0,0,3,0,0,2,2,5,0,4,0,1,1,0,0,1,1,1,1,161.txt
4,0,0,4,4,0,0,0,0,0,0,17,0,3,5,3,4,0,2,2,2,0,0,0,0,2,0,0,2,3,0,0,0,0,3,0,3,0,3,0,2,0,0,0,2,2,0,3,3,2,2,0,0,2,2,0,0,3,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,163.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,0,1,1,0,0,0,2,0,0,2,2,4,0,0,0,1,1,0,0,1,1,1,0,165.txt
4,0,0,4,4,0,0,0,0,0,0,18,0,3,0,0,4,0,2,2,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,2,1,1,0,0,3,2,0,0,2,2,2,5,4,1,3,1,0,2,2,2,1,0,167.txt
4,0,0,4,4,0,0,0,0,0,0,18,0,3,0,0,4,0,2,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,3,0,0,0,2,0,1,1,0,0,3,2,0,0,2,2,2,5,4,2,0,0,0,2,2,2,1,0,169.txt
0,5,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,0,2,1,1,0,0,0,2,0,0,2,2,5,0,0,0,1,1,0,0,1,1,1,1,171.txt
4,0,0,4,4,0,0,0,0,0,0,15,0,3,0,0,4,0,2,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,1,0,0,3,2,0,0,2,2,2,5,4,3,3,0,0,2,2,2,0,0,173.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,3,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,1,1,3,0,1,1,2,2,1,1,0,0,3,2,0,0,2,2,4,4,4,4,1,1,0,0,1,2,1,0,175.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,0,0,2,2,1,1,0,0,0,2,0,0,2,2,5,0,0,1,1,1,0,0,1,0,1,0,177.txt
0,4,0,4,4,0,0,3,0,0,0,15,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,3,0,2,0,1,1,0,0,0,2,0,0,2,1,5,0,1,1,0,0,0,0,1,1,0,0,179.txt
0,5,0,0,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,1,1,2,1,0,0,2,4,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,1,1,5,1,0,0,1,1,0,0,1,1,0,0,182.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,2,2,5,0,0,0,1,1,0,0,1,1,0,0,184.txt
0,0,0,4,4,0,0,3,0,0,0,15,3,3,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,0,0,0,2,1,1,0,0,3,2,0,0,2,2,5,4,4,0,1,1,0,0,1,1,1,1,188.txt
4,0,0,4,4,0,0,0,0,0,0,18,0,3,4,0,4,0,2,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,3,0,3,0,2,0,0,0,2,0,0,3,0,0,0,0,0,1,2,0,0,3,2,0,0,2,2,2,2,3,2,2,2,0,1,2,2,0,0,189.txt
0,0,0,4,4,0,0,3,0,0,0,18,3,0,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,5,0,4,0,1,0,0,0,1,1,1,0,191.txt
0,0,0,0,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,2,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,3,0,2,2,1,1,0,1,1,1,0,0,0,2,0,0,1,1,1,1,0,0,1,1,1,1,194.txt
0,5,0,0,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,4,0,0,3,0,3,0,2,2,1,1,0,0,0,2,1,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,197.txt
0,4,0,4,4,0,0,3,0,0,0,18,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,3,0,2,0,1,1,0,0,0,2,0,0,2,1,5,0,0,1,1,1,0,0,1,0,0,0,199.txt
0,5,0,4,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,0,3,1,3,0,0,2,1,1,0,0,0,0,1,1,1,1,5,0,0,0,1,1,0,1,0,0,1,0,203.txt
0,5,0,0,4,0,0,3,0,0,0,18,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,2,0,2,0,0,0,3,0,3,0,2,2,1,1,0,0,0,2,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,204.txt
