0,1,2,3,4,5,filename
5,0,0,5,0,4,144.txt
5,0,0,5,0,4,145.txt
0,0,0,5,0,0,147.txt
5,0,0,5,0,4,149.txt
5,0,0,5,0,4,151.txt
0,0,0,5,0,0,154.txt
0,0,0,5,0,0,156.txt
5,0,0,5,0,4,158.txt
0,0,0,5,0,0,160.txt
5,0,0,5,0,4,161.txt
5,0,6,5,0,4,163.txt
0,0,0,5,0,0,165.txt
5,0,0,5,0,4,167.txt
5,0,0,5,0,4,169.txt
0,0,0,5,0,0,171.txt
5,0,0,5,0,4,173.txt
5,5,0,5,6,4,175.txt
0,0,0,5,0,0,177.txt
0,0,0,5,0,0,179.txt
0,0,0,5,0,0,182.txt
0,0,0,5,0,0,184.txt
5,0,0,5,0,4,188.txt
5,0,6,5,0,4,189.txt
5,0,0,5,0,4,191.txt
0,0,0,7,0,6,194.txt
0,0,0,5,0,0,197.txt
0,0,0,5,0,0,199.txt
0,0,0,5,0,0,203.txt
0,0,0,6,0,0,204.txt
5,0,0,5,0,4,209.txt
5,0,0,5,0,4,210.txt
0,0,0,5,0,0,212.txt
5,0,6,5,0,4,214.txt
0,5,0,7,0,0,217.txt
0,5,0,7,7,0,219.txt
0,0,0,5,0,0,220.txt
0,0,0,5,0,0,222.txt
0,0,0,5,0,0,225.txt
5,0,0,5,0,4,227.txt
0,0,0,5,0,0,229.txt
0,0,0,5,0,0,231.txt
0,0,0,5,0,0,236.txt
5,0,0,5,0,4,241.txt
0,0,0,7,0,0,242.txt
5,0,0,5,0,4,245.txt
5,0,0,5,0,4,247.txt
0,0,0,5,6,0,249.txt
0,5,0,5,0,0,250.txt
0,0,0,5,0,0,252.txt
0,0,0,5,0,0,256.txt
0,0,0,5,0,0,258.txt
0,0,0,5,0,0,260.txt
5,0,0,5,0,4,261.txt
0,0,0,5,0,0,264.txt
0,0,0,7,0,0,269.txt
0,0,0,5,0,0,272.txt
0,0,0,5,0,0,274.txt
20,0,6,5,0,4,276.txt
0,0,0,5,0,0,280.txt
0,0,0,5,0,0,282.txt
0,0,0,5,0,0,283.txt
5,0,0,5,0,4,284.txt
5,0,0,5,0,4,286.txt
5,0,0,5,0,4,288.txt
5,0,0,5,0,4,290.txt
0,0,0,7,7,0,293.txt
5,0,0,5,0,4,295.txt
0,0,0,8,0,6,297.txt
5,0,0,5,0,4,300.txt
0,0,0,5,0,0,303.txt
5,0,0,5,0,4,305.txt
5,0,0,5,7,4,307.txt
5,0,0,5,7,4,311.txt
5,0,0,5,0,4,313.txt
0,0,0,5,0,0,318.txt
0,0,0,7,0,0,320.txt
0,0,0,5,0,6,322.txt
0,0,0,5,0,6,323.txt
0,0,0,5,0,0,324.txt
5,5,0,5,0,4,326.txt
5,0,6,5,0,4,328.txt
0,5,0,5,0,0,329.txt
0,0,0,6,0,0,333.txt
0,0,0,5,6,0,335.txt
0,0,0,5,0,0,337.txt
0,5,0,5,6,0,341.txt
5,0,6,5,0,4,342.txt
5,0,0,5,0,4,344.txt
5,0,0,5,0,4,347.txt
5,0,0,5,0,4,349.txt
11,0,6,5,0,4,352.txt
5,0,6,5,0,4,354.txt
0,0,0,5,0,0,358.txt
0,0,0,7,6,0,360.txt
5,0,0,5,0,4,362.txt
5,0,0,5,0,4,364.txt
0,0,0,5,6,0,365.txt
0,0,0,5,6,0,368.txt
5,0,0,5,0,4,369.txt
0,0,0,5,0,0,371.txt
0,5,0,7,0,6,375.txt
5,0,6,5,0,4,377.txt
5,0,0,5,0,4,380.txt
0,0,0,7,0,0,382.txt
0,0,0,5,7,0,385.txt
0,0,0,5,0,6,386.txt
0,0,0,5,0,0,387.txt
5,0,0,5,0,4,391.txt
0,0,0,5,0,0,394.txt
5,0,0,5,6,4,395.txt
0,0,0,5,0,0,397.txt
0,0,0,5,6,0,400.txt
0,0,0,5,0,0,402.txt
5,0,0,5,0,4,405.txt
0,5,0,5,0,0,407.txt
5,0,0,5,0,4,411.txt
5,0,0,5,0,4,413.txt
5,0,0,5,0,4,416.txt
0,0,0,5,0,0,417.txt
0,0,0,7,0,0,419.txt
0,0,0,5,6,0,421.txt
0,0,0,5,6,0,423.txt
5,0,0,5,0,4,425.txt
0,0,0,6,0,0,427.txt
0,0,0,7,0,0,430.txt
5,0,0,5,0,4,434.txt
0,0,0,5,0,0,436.txt
0,0,0,5,0,0,439.txt
0,0,0,5,0,0,444.txt
5,0,0,5,0,4,447.txt
0,5,0,7,6,0,449.txt
0,0,0,5,0,0,452.txt
5,0,0,5,6,4,454.txt
5,0,0,5,0,4,456.txt
5,0,0,5,0,4,458.txt
5,0,0,5,0,4,460.txt
5,0,0,5,0,4,463.txt
5,0,0,5,0,4,465.txt
5,0,0,5,6,4,469.txt
0,5,0,5,6,0,472.txt
5,0,0,5,7,4,473.txt
0,0,0,5,6,0,475.txt
5,0,0,5,0,4,477.txt
5,0,0,5,0,4,479.txt
5,0,0,5,0,4,481.txt
5,0,0,5,0,4,485.txt
0,0,0,5,0,0,487.txt
5,0,0,5,0,4,488.txt
0,0,0,5,0,0,491.txt
0,0,0,5,0,0,492.txt
5,0,0,5,0,4,494.txt
21,0,6,5,0,4,496.txt
0,0,0,5,6,0,498.txt
5,0,0,5,0,4,500.txt
10,0,6,5,0,4,502.txt
5,0,6,5,0,4,503.txt
5,0,0,5,0,4,505.txt
5,0,0,5,6,4,507.txt
5,0,0,5,0,4,510.txt
5,5,0,5,6,4,513.txt
0,0,0,5,0,0,516.txt
5,0,0,5,0,4,518.txt
0,0,0,7,0,0,521.txt
0,0,0,7,6,0,524.txt
15,0,6,5,0,4,527.txt
0,0,0,5,0,0,529.txt
5,0,6,5,0,4,530.txt
5,0,0,5,0,4,532.txt
5,0,0,5,0,4,534.txt
0,0,0,5,0,0,536.txt
0,0,0,5,0,0,538.txt
5,0,0,5,0,4,541.txt
0,0,0,5,0,0,543.txt
0,0,0,5,0,0,545.txt
0,0,0,5,0,0,549.txt
5,0,0,5,0,4,551.txt
5,0,0,5,0,4,554.txt
13,0,6,5,0,4,557.txt
0,0,0,5,0,0,558.txt
5,0,0,5,0,4,561.txt
5,0,0,5,6,4,564.txt
5,0,0,5,0,4,566.txt
5,0,0,5,0,4,568.txt
0,0,0,5,0,0,572.txt
0,0,0,5,0,0,574.txt
5,0,0,5,6,4,576.txt
0,0,0,5,0,0,578.txt
5,0,0,5,0,4,580.txt
0,0,0,5,7,0,582.txt
0,0,0,6,0,0,584.txt
5,0,0,5,6,4,586.txt
0,0,0,5,0,0,588.txt
5,5,0,5,0,4,591.txt
5,0,0,5,0,4,594.txt
0,5,0,5,0,0,596.txt
0,0,0,6,7,0,598.txt
0,0,0,5,0,0,600.txt
0,5,0,5,0,0,603.txt
5,0,0,5,0,4,604.txt
0,0,0,5,0,0,606.txt
0,0,0,5,0,0,607.txt
0,0,0,5,0,0,613.txt
0,0,0,5,0,0,615.txt
0,0,0,5,0,0,618.txt
0,0,0,6,0,0,621.txt
0,0,0,5,0,0,623.txt
0,0,0,5,6,0,624.txt
0,0,0,5,0,0,627.txt
0,0,0,5,0,0,628.txt
0,0,0,5,0,0,629.txt
0,0,0,7,0,0,631.txt
5,5,0,5,0,4,633.txt
0,0,0,5,0,0,635.txt
0,0,0,5,0,0,637.txt
0,0,0,5,0,0,642.txt
0,0,0,5,6,0,645.txt
0,0,0,7,0,0,647.txt
5,5,0,5,0,4,650.txt
5,0,0,5,0,4,652.txt
0,0,0,7,0,0,654.txt
5,0,0,5,0,4,657.txt
0,0,0,5,0,0,658.txt
0,5,0,7,0,0,662.txt
5,0,0,5,0,4,663.txt
0,0,0,5,0,0,665.txt
5,0,0,5,0,4,669.txt
0,0,0,5,0,0,671.txt
5,0,0,5,0,4,673.txt
5,0,0,5,0,4,675.txt
5,0,0,5,0,4,678.txt
5,0,0,5,0,4,680.txt
0,0,0,5,0,0,683.txt
0,0,0,7,0,0,685.txt
0,0,0,5,0,0,687.txt
0,0,0,5,0,0,689.txt
5,0,0,5,0,4,691.txt
0,5,0,5,6,0,695.txt
5,0,0,5,0,4,696.txt
5,0,0,5,0,4,700.txt
5,0,6,5,0,4,703.txt
0,5,0,7,6,0,705.txt
5,0,0,5,0,4,706.txt
0,5,0,5,0,0,709.txt
0,0,0,5,0,0,711.txt
0,5,0,5,0,0,712.txt
16,0,6,5,0,4,713.txt
0,0,0,7,0,0,716.txt
5,0,0,5,0,4,722.txt
5,0,0,5,0,4,724.txt
0,5,0,7,6,0,727.txt
5,0,0,5,0,4,728.txt
5,0,0,5,0,4,732.txt
5,0,0,5,0,4,734.txt
5,0,0,5,0,4,735.txt
5,0,0,5,0,4,737.txt
5,0,0,5,0,4,738.txt
0,0,0,5,6,0,741.txt
5,0,0,5,6,4,743.txt
5,0,0,5,6,4,747.txt
19,0,6,5,0,4,748.txt
0,0,0,5,0,0,751.txt
0,5,0,7,0,0,755.txt
5,5,0,5,0,4,756.txt
5,0,0,5,0,4,760.txt
0,0,0,5,0,0,765.txt
0,5,0,5,0,0,766.txt
0,0,0,5,0,0,768.txt
5,0,0,5,6,4,771.txt
5,0,0,5,0,4,772.txt
0,0,0,7,0,0,773.txt
5,0,0,5,6,4,775.txt
5,0,0,5,0,4,777.txt
5,0,0,5,0,4,779.txt
0,0,0,5,0,0,781.txt
0,0,0,5,0,0,785.txt
0,0,0,5,0,0,787.txt
5,0,0,5,6,4,790.txt
5,0,0,5,6,4,792.txt
5,0,0,5,0,4,796.txt
5,0,0,5,0,4,800.txt
0,0,0,5,0,0,802.txt
12,0,6,5,0,4,806.txt
0,0,0,5,0,0,807.txt
5,0,0,5,0,4,810.txt
0,0,0,5,0,0,813.txt
0,5,0,8,0,0,816.txt
0,0,0,7,0,0,817.txt
0,0,0,5,0,0,818.txt
0,5,0,7,7,0,821.txt
5,0,0,5,6,4,824.txt
5,0,0,5,0,4,827.txt
0,0,0,5,0,0,831.txt
0,0,0,5,0,0,832.txt
0,0,0,5,0,0,834.txt
5,0,0,5,0,4,836.txt
0,0,0,5,0,0,839.txt
0,0,0,5,0,0,842.txt
0,0,0,5,0,0,847.txt
0,0,0,7,0,0,851.txt
11,0,6,5,0,4,852.txt
0,0,0,5,0,0,855.txt
5,0,0,5,0,4,857.txt
0,0,0,5,0,0,859.txt
5,0,0,5,7,4,861.txt
0,0,0,5,6,0,864.txt
5,0,6,5,0,4,866.txt
5,0,0,5,0,4,868.txt
0,0,0,7,0,0,870.txt
5,0,0,5,0,4,872.txt
0,0,0,5,6,0,874.txt
0,0,0,5,0,0,879.txt
0,0,0,5,0,0,882.txt
0,5,0,5,0,0,884.txt
0,0,0,5,0,0,885.txt
0,0,0,5,0,0,886.txt
5,0,0,5,0,4,889.txt
0,5,0,6,6,0,891.txt
5,0,0,5,0,4,893.txt
0,0,0,5,0,0,896.txt
5,0,0,5,0,4,900.txt
5,0,0,5,0,4,902.txt
0,0,0,7,6,0,905.txt
0,0,0,5,0,0,907.txt
0,0,0,5,0,0,909.txt
5,0,0,5,0,4,911.txt
0,0,0,6,0,0,914.txt
0,0,0,5,0,9,917.txt
5,0,0,5,0,4,922.txt
0,0,0,5,0,0,924.txt
0,0,0,5,0,0,925.txt
5,0,0,5,0,4,926.txt
5,0,0,5,0,4,928.txt
5,0,0,5,0,4,930.txt
0,5,0,5,0,0,932.txt
0,5,0,5,0,6,935.txt
5,0,6,5,0,4,940.txt
5,0,0,5,0,4,942.txt
0,0,0,5,0,0,944.txt
5,0,0,5,0,4,946.txt
5,0,0,5,0,4,949.txt
0,5,0,7,0,0,951.txt
5,0,0,5,6,4,954.txt
0,0,0,5,0,0,956.txt
5,0,0,5,0,4,959.txt
5,0,0,5,0,4,961.txt
0,0,0,5,0,0,962.txt
0,0,0,5,0,0,964.txt
0,0,0,5,6,0,966.txt
0,0,0,5,0,0,968.txt
0,0,0,6,0,0,970.txt
0,0,0,6,0,0,974.txt
5,0,0,5,0,4,975.txt
5,0,0,5,0,4,979.txt
5,5,0,5,6,4,981.txt
5,0,0,5,0,4,987.txt
0,5,0,6,6,0,989.txt
5,0,0,5,0,4,994.txt
0,0,0,5,0,0,996.txt
5,0,0,5,0,4,998.txt
0,0,0,5,6,0,1002.txt
0,0,0,5,0,0,1005.txt
0,0,0,5,0,0,1008.txt
5,5,0,5,0,4,1010.txt
0,0,0,5,0,4,1013.txt
0,0,0,5,0,0,1015.txt
0,5,0,5,6,0,1018.txt
0,5,0,7,6,0,1020.txt
0,5,0,7,0,0,1022.txt
0,0,0,5,0,0,1025.txt
0,0,0,5,0,0,1027.txt
0,0,0,7,6,0,1030.txt
0,0,0,5,0,0,1036.txt
0,0,0,5,0,0,1041.txt
0,0,0,5,0,0,1043.txt
0,5,0,5,0,0,1045.txt
0,0,0,5,0,0,1046.txt
0,0,0,5,0,0,1048.txt
0,0,0,5,0,0,1051.txt
0,0,0,5,0,0,1054.txt
0,0,0,5,0,0,1057.txt
0,0,0,5,0,0,1059.txt
0,0,0,5,0,0,1060.txt
0,0,0,5,0,0,1064.txt
0,0,0,5,0,0,1069.txt
0,0,0,7,0,0,1071.txt
0,0,0,5,0,0,1073.txt
0,0,0,7,7,0,1075.txt
0,0,0,5,0,0,1076.txt
5,0,0,5,0,4,1078.txt
5,0,0,5,0,4,1080.txt
0,0,0,7,0,0,1082.txt
0,0,0,7,0,0,1084.txt
5,0,0,5,0,4,1086.txt
0,0,0,7,6,0,1088.txt
0,0,0,5,0,0,1090.txt
5,0,6,5,6,4,1093.txt
5,0,0,5,0,4,1094.txt
5,0,0,5,6,4,1096.txt
0,0,0,5,0,0,1101.txt
0,0,0,5,0,4,1105.txt
0,0,0,5,0,0,1106.txt
0,5,0,7,6,0,1108.txt
5,0,0,5,0,4,1109.txt
0,0,0,5,0,0,1114.txt
5,0,0,5,0,4,1117.txt
0,0,0,5,0,0,1118.txt
5,0,0,5,0,4,1121.txt
5,0,6,5,0,4,1122.txt
0,0,0,7,0,0,1124.txt
0,0,0,5,0,0,1126.txt
0,5,0,5,0,0,1128.txt
5,0,0,5,0,4,1130.txt
0,0,0,5,0,0,1135.txt
0,0,0,5,0,0,1136.txt
5,0,0,5,0,4,1137.txt
0,0,0,5,0,0,1139.txt
0,0,0,5,7,0,1141.txt
0,5,0,5,6,0,1143.txt
0,0,0,5,7,0,1147.txt
0,0,0,5,7,0,1149.txt
5,0,0,5,0,4,1151.txt
0,0,0,5,0,0,1152.txt
0,0,0,5,0,0,1156.txt
0,5,0,5,7,0,1158.txt
0,5,0,5,0,0,1161.txt
0,0,0,5,0,0,1166.txt
5,0,0,5,0,4,1168.txt
5,0,0,5,6,4,1169.txt
5,0,0,5,0,4,1171.txt
0,0,0,5,0,0,1175.txt
0,0,0,5,0,0,1177.txt
0,0,0,5,7,0,1179.txt
0,0,0,7,6,0,1183.txt
5,0,0,5,0,8,1184.txt
0,0,0,5,0,0,1190.txt
0,0,0,5,6,0,1192.txt
0,0,0,5,0,0,1194.txt
5,0,6,5,0,4,1196.txt
5,0,6,5,0,4,1197.txt
0,5,0,6,0,0,1199.txt
0,0,0,5,6,0,1201.txt
0,0,0,5,0,0,1203.txt
0,5,0,7,0,0,1205.txt
0,5,0,7,0,0,1207.txt
0,0,0,5,7,0,1211.txt
0,0,0,5,0,0,1214.txt
0,5,0,5,0,0,1216.txt
5,0,0,5,0,4,1217.txt
0,5,0,5,0,0,1219.txt
5,5,0,5,0,4,1221.txt
0,5,0,7,6,0,1225.txt
0,0,0,5,0,0,1228.txt
5,0,0,5,0,4,1230.txt
0,0,0,5,0,0,1234.txt
5,0,0,5,0,4,1237.txt
5,0,0,5,6,4,1239.txt
0,5,0,7,0,0,1241.txt
5,5,0,5,0,4,1243.txt
0,0,0,5,0,0,1245.txt
5,0,0,5,6,4,1249.txt
0,0,0,5,0,0,1251.txt
0,0,0,7,8,0,1254.txt
5,0,0,5,0,4,1255.txt
5,5,0,5,0,4,1267.txt
0,0,0,5,0,0,1271.txt
0,0,0,7,6,6,1274.txt
5,5,6,5,0,4,1276.txt
0,5,0,7,6,0,1278.txt
5,0,0,5,0,4,1280.txt
0,0,0,7,0,9,1283.txt
5,5,0,5,6,4,1285.txt
5,0,0,5,0,4,1287.txt
0,0,0,7,0,0,1288.txt
0,5,0,7,6,0,1290.txt
0,5,0,7,6,0,1292.txt
0,0,0,5,0,0,1295.txt
0,0,0,5,0,0,1297.txt
0,0,0,5,0,0,1300.txt
0,0,0,7,6,0,1302.txt
0,0,0,5,0,0,1303.txt
0,0,0,5,0,0,1305.txt
0,0,0,5,0,0,1307.txt
5,0,0,5,0,4,1309.txt
0,0,0,5,0,0,1311.txt
0,0,0,5,0,0,1314.txt
0,0,0,5,0,0,1315.txt
5,0,0,5,0,4,1317.txt
5,0,0,5,0,4,1318.txt
0,0,0,7,0,0,1320.txt
0,0,0,5,0,0,1323.txt
0,0,0,5,0,0,1325.txt
0,5,0,5,7,0,1327.txt
5,0,0,5,0,4,1329.txt
0,5,0,5,7,0,1331.txt
0,5,0,7,0,0,1332.txt
0,0,0,5,0,0,1335.txt
5,0,0,5,6,4,1337.txt
0,0,0,5,0,0,1339.txt
0,0,0,5,0,0,1341.txt
0,0,0,5,0,0,1344.txt
0,0,0,5,0,0,1346.txt
0,0,0,5,0,0,1348.txt
0,5,0,5,0,0,1351.txt
0,0,0,5,0,0,1352.txt
0,0,0,7,6,0,1354.txt
0,5,0,5,0,0,1356.txt
0,5,0,5,6,0,1358.txt
0,0,0,7,6,0,1360.txt
5,0,0,5,0,4,1362.txt
0,0,0,5,0,0,1364.txt
5,0,0,5,0,4,1367.txt
5,0,6,5,7,4,1368.txt
5,0,0,5,0,4,1371.txt
0,5,0,5,7,0,1372.txt
0,5,0,5,6,0,1375.txt
0,0,0,5,7,0,1377.txt
0,0,0,5,0,0,1379.txt
6,0,6,5,0,4,1380.txt
0,5,0,5,7,0,1383.txt
5,0,0,5,0,4,1389.txt
0,0,0,5,0,0,1390.txt
5,0,0,5,0,4,1392.txt
0,0,0,5,0,0,1395.txt
0,0,0,5,0,0,1396.txt
0,5,0,5,0,0,1398.txt
0,0,0,5,0,0,1400.txt
0,5,0,5,6,0,1402.txt
5,0,0,5,0,4,1405.txt
0,0,0,5,0,0,1407.txt
5,0,0,5,0,4,1409.txt
0,5,0,7,6,0,1412.txt
0,0,0,5,0,0,1416.txt
0,0,0,5,0,0,1418.txt
5,0,0,5,0,4,1421.txt
0,0,0,5,0,0,1422.txt
5,0,0,5,0,4,1425.txt
5,0,0,5,6,4,1427.txt
5,0,0,5,0,4,1429.txt
5,0,0,5,0,4,1431.txt
0,0,0,5,0,0,1433.txt
0,0,0,5,0,0,1434.txt
0,0,0,5,0,0,1436.txt
0,0,0,7,7,0,1439.txt
0,0,0,5,0,0,1441.txt
5,0,0,5,0,4,1442.txt
5,0,0,5,6,4,1444.txt
0,5,0,5,7,0,1446.txt
0,0,0,5,0,0,1448.txt
0,0,0,5,0,0,1451.txt
5,0,0,5,0,4,1453.txt
0,5,0,7,6,0,1454.txt
0,0,0,5,7,0,1456.txt
0,5,0,5,7,0,1458.txt
0,0,0,5,0,0,1460.txt
0,0,0,5,0,0,1462.txt
0,0,0,5,0,0,1465.txt
0,0,0,5,0,0,1467.txt
0,0,0,5,0,0,1469.txt
0,0,0,7,6,0,1470.txt
5,0,0,5,0,4,1473.txt
5,0,0,5,0,4,1475.txt
0,0,0,6,6,0,1477.txt
5,0,0,5,0,4,1480.txt
0,5,0,8,8,0,1482.txt
5,0,0,5,0,4,1484.txt
5,0,0,5,0,4,1487.txt
0,0,0,5,6,0,1490.txt
0,0,0,5,0,0,1491.txt
0,0,0,0,0,6,1494.txt
0,0,0,7,0,0,1497.txt
5,5,0,5,0,4,1499.txt
0,0,0,5,0,0,1502.txt
0,0,0,5,6,4,1504.txt
0,5,0,6,6,0,1505.txt
0,5,0,7,0,0,1507.txt
0,5,0,7,7,0,1509.txt
5,5,0,5,0,4,1511.txt
5,0,0,5,7,4,1513.txt
5,0,0,5,0,4,1515.txt
0,0,0,5,0,0,1518.txt
0,5,0,6,6,0,1519.txt
5,0,0,5,0,4,1521.txt
5,0,0,5,0,4,1523.txt
5,0,0,5,0,4,1526.txt
0,5,0,5,0,0,1528.txt
0,5,0,5,0,0,1529.txt
0,0,0,5,0,4,1532.txt
0,5,0,5,0,0,1534.txt
0,5,0,7,6,6,1536.txt
5,0,0,5,0,4,1538.txt
0,0,0,5,0,0,1540.txt
0,0,0,5,0,0,1543.txt
5,5,0,5,0,4,1545.txt
5,0,0,5,0,4,1546.txt
0,0,0,5,0,4,1548.txt
5,5,0,5,0,4,1551.txt
0,0,0,5,0,0,1552.txt
0,0,0,5,0,0,1556.txt
0,5,0,5,0,0,1558.txt
5,0,0,5,0,4,1561.txt
0,0,0,5,0,0,1563.txt
0,0,0,7,7,0,1565.txt
0,0,0,5,0,0,1567.txt
5,0,0,5,0,4,1570.txt
5,0,0,5,0,4,1572.txt
0,0,0,7,0,0,1574.txt
0,0,0,5,0,0,1581.txt
0,5,0,5,7,0,1583.txt
5,5,0,5,0,4,1585.txt
5,0,0,5,0,4,1587.txt
5,0,0,5,0,4,1589.txt
0,0,0,7,7,0,1590.txt
5,0,0,5,0,4,1594.txt
0,0,0,6,0,0,1596.txt
5,0,0,5,0,4,1598.txt
0,0,0,5,0,0,1600.txt
5,0,0,5,0,4,1602.txt
0,0,0,5,0,0,1604.txt
5,0,0,5,0,4,1605.txt
5,0,0,5,0,4,1608.txt
5,0,0,5,0,4,1610.txt
0,0,0,5,0,0,1612.txt
0,0,0,5,0,0,1615.txt
0,5,0,5,0,0,1616.txt
0,0,0,5,0,0,1618.txt
0,0,0,5,0,0,1622.txt
0,0,0,5,0,0,1623.txt
0,0,0,5,0,0,1626.txt
0,0,0,5,0,0,1629.txt
5,0,0,5,0,4,1631.txt
0,0,0,6,0,0,1632.txt
5,0,0,5,0,4,1637.txt
5,0,0,5,0,4,1639.txt
0,5,0,5,0,0,1641.txt
0,0,0,5,0,0,1643.txt
5,0,0,5,0,4,1645.txt
5,0,0,5,0,4,1647.txt
0,0,0,6,0,0,1650.txt
5,5,0,5,6,4,1652.txt
0,0,0,5,0,0,1654.txt
5,0,0,5,0,4,1655.txt
5,0,0,5,0,4,1657.txt
0,0,0,5,0,0,1660.txt
0,0,0,5,6,0,1662.txt
5,0,0,5,0,4,1663.txt
5,0,0,5,0,4,1666.txt
5,0,0,5,0,4,1667.txt
5,0,0,5,0,4,1669.txt
0,0,0,5,0,0,1671.txt
0,0,0,5,0,0,1673.txt
5,0,0,5,0,4,1676.txt
5,0,0,5,0,4,1677.txt
18,0,6,5,0,4,1680.txt
0,0,0,5,0,0,1682.txt
5,0,0,5,0,4,1684.txt
5,0,0,5,0,4,1686.txt
0,0,0,5,0,0,1692.txt
0,0,0,5,0,0,1694.txt
0,0,0,5,0,0,1696.txt
0,0,0,5,0,0,1698.txt
5,0,6,5,0,4,1699.txt
0,0,0,5,0,0,1701.txt
5,0,0,5,0,4,1705.txt
0,0,0,5,0,0,1707.txt
0,0,0,7,0,0,1709.txt
0,0,0,5,0,0,1715.txt
5,0,0,5,0,4,1717.txt
0,0,0,5,0,0,1720.txt
0,0,0,5,0,0,1723.txt
0,0,0,5,0,0,1725.txt
0,0,0,5,0,0,1727.txt
5,0,0,5,0,4,1728.txt
0,0,0,5,0,0,1732.txt
0,0,0,5,0,0,1734.txt
5,0,6,5,0,4,1735.txt
5,0,0,5,0,4,1737.txt
0,5,0,5,0,0,1739.txt
5,5,0,5,6,4,1744.txt
0,0,0,5,6,0,1745.txt
5,0,0,5,0,4,1747.txt
5,0,0,5,0,4,1749.txt
5,5,0,5,0,4,1751.txt
0,0,0,6,6,0,1755.txt
0,0,0,7,0,0,1759.txt
5,0,0,5,0,4,1762.txt
0,5,0,7,0,0,1764.txt
5,0,0,5,6,4,1765.txt
0,0,0,7,6,6,1769.txt
5,0,0,5,0,4,1771.txt
0,0,0,7,0,0,1774.txt
5,0,0,5,7,4,1775.txt
0,0,0,5,0,0,1778.txt
5,0,0,5,0,4,1780.txt
0,0,0,5,0,0,1783.txt
5,0,0,5,0,4,1784.txt
5,0,6,5,0,4,1787.txt
5,0,0,5,0,4,1789.txt
5,0,0,5,0,4,1791.txt
0,0,0,5,6,0,1794.txt
5,0,0,5,0,4,1798.txt
0,0,0,7,9,0,1800.txt
5,0,0,5,6,4,1801.txt
0,0,0,5,0,4,1803.txt
0,0,0,5,7,0,1805.txt
0,0,0,7,6,0,1808.txt
20,0,6,5,0,4,1810.txt
5,5,0,5,0,4,1812.txt
0,0,0,5,6,0,1814.txt
0,0,0,7,0,0,1816.txt
0,5,0,7,6,0,1818.txt
5,0,0,5,0,4,1820.txt
5,0,0,5,0,4,1824.txt
0,0,0,5,0,0,1825.txt
5,0,0,5,0,4,1827.txt
0,0,0,5,6,0,1830.txt
5,0,0,5,0,4,1831.txt
0,0,0,5,0,0,1833.txt
0,0,0,5,0,0,1836.txt
0,0,0,7,0,0,1838.txt
0,5,0,7,6,0,1840.txt
0,0,0,5,0,0,1842.txt
0,0,0,6,0,0,1844.txt
0,5,0,5,0,0,1847.txt
5,0,0,5,0,4,1850.txt
0,0,0,7,0,0,1851.txt
5,0,0,5,0,4,1854.txt
0,0,0,5,0,4,1855.txt
0,0,0,5,0,0,1858.txt
5,5,0,5,0,4,1860.txt
5,0,0,5,0,4,1861.txt
5,0,6,5,6,4,1863.txt
0,0,0,5,0,0,1865.txt
0,0,0,5,0,0,1867.txt
0,5,0,5,0,0,1870.txt
0,0,0,5,0,0,1872.txt
5,0,0,5,0,4,1874.txt
0,0,0,5,0,0,1876.txt
0,0,0,5,0,0,1879.txt
0,0,0,6,0,0,1880.txt
5,0,0,5,0,4,1884.txt
