0,1,2,3,4,5,6,filename
0,7,0,3,11,5,4,588.txt
0,7,0,3,0,0,4,591.txt
0,7,0,3,12,0,0,594.txt
0,7,0,3,0,5,4,596.txt
0,7,0,0,0,0,4,598.txt
0,7,0,0,16,5,0,600.txt
0,7,0,0,0,5,4,603.txt
0,7,0,3,5,10,0,604.txt
0,7,0,3,5,5,0,606.txt
0,7,0,6,0,0,0,607.txt
0,7,0,0,10,5,0,613.txt
0,7,0,0,5,5,0,615.txt
0,7,0,19,5,0,0,618.txt
0,7,0,0,0,0,0,621.txt
0,7,0,0,5,5,0,623.txt
0,7,0,3,5,0,0,624.txt
0,7,0,0,0,0,0,627.txt
0,7,0,3,0,5,0,628.txt
0,7,0,3,5,0,0,629.txt
0,7,0,19,3,20,0,631.txt
11,7,0,3,0,0,4,633.txt
0,7,0,0,0,0,0,635.txt
0,7,0,0,0,0,0,637.txt
0,7,0,3,0,6,5,642.txt
0,7,0,19,5,0,0,645.txt
0,7,0,0,5,11,0,647.txt
0,7,0,19,5,5,4,650.txt
0,7,0,3,0,0,0,652.txt
0,7,0,3,0,5,5,654.txt
0,7,0,3,0,5,5,657.txt
0,7,0,3,0,0,0,658.txt
0,7,0,0,0,5,4,662.txt
0,7,0,0,5,0,0,663.txt
0,7,0,0,0,0,0,665.txt
0,7,0,0,0,0,0,669.txt
0,7,0,0,0,5,0,671.txt
0,7,0,3,3,0,0,673.txt
0,7,0,0,5,0,0,675.txt
0,7,3,25,13,0,0,678.txt
0,7,0,3,0,0,0,680.txt
0,7,0,0,0,5,0,683.txt
0,7,0,3,0,0,0,685.txt
0,7,0,0,0,5,0,687.txt
0,7,0,0,0,5,0,689.txt
0,7,0,3,0,0,0,691.txt
11,7,0,3,8,5,4,695.txt
0,7,0,3,0,5,0,696.txt
0,7,0,3,0,0,0,700.txt
0,7,0,0,0,0,0,703.txt
11,7,0,3,0,0,4,705.txt
0,7,0,0,0,0,0,706.txt
0,7,0,3,0,5,4,709.txt
0,7,0,3,0,0,5,711.txt
11,7,0,3,0,5,4,712.txt
0,11,3,20,0,0,0,713.txt
0,7,0,0,5,5,0,716.txt
0,7,0,3,0,5,5,722.txt
0,7,0,0,5,0,0,724.txt
0,7,0,0,12,5,4,727.txt
0,7,0,3,0,0,0,728.txt
0,7,0,0,16,0,0,732.txt
0,7,0,0,0,0,0,734.txt
0,7,0,0,0,0,0,735.txt
0,7,0,3,0,5,5,737.txt
0,7,0,0,0,8,0,738.txt
0,7,0,3,0,5,4,741.txt
0,7,0,3,0,0,5,743.txt
0,7,0,0,0,5,0,747.txt
0,11,3,20,0,0,0,748.txt
0,7,0,0,5,0,0,751.txt
11,7,0,3,3,0,16,755.txt
11,7,0,3,5,0,4,756.txt
0,7,0,0,5,10,0,760.txt
0,7,0,3,3,0,5,765.txt
11,7,0,3,0,5,4,766.txt
0,7,0,0,14,0,0,768.txt
0,7,0,3,5,10,5,771.txt
0,7,0,3,26,0,0,772.txt
0,7,0,0,0,5,0,773.txt
0,7,0,3,0,0,4,775.txt
0,7,0,3,14,0,0,777.txt
0,7,0,3,0,10,0,779.txt
0,7,0,0,0,0,0,781.txt
0,7,0,19,0,0,0,785.txt
0,7,0,0,16,5,0,787.txt
0,7,0,3,0,10,0,790.txt
0,7,0,3,0,0,0,792.txt
0,7,0,3,0,0,0,796.txt
0,7,0,0,16,0,0,800.txt
0,7,0,0,0,0,0,802.txt
0,7,3,20,0,0,0,806.txt
0,7,0,3,16,0,0,807.txt
0,7,0,19,0,0,0,810.txt
0,7,0,0,0,0,4,813.txt
11,7,0,3,22,10,4,816.txt
0,7,0,3,0,5,4,817.txt
0,7,0,3,5,0,4,818.txt
11,7,0,3,0,5,4,821.txt
0,7,0,3,0,0,0,824.txt
0,7,0,0,0,5,0,827.txt
0,7,0,3,0,5,0,831.txt
0,7,0,0,0,5,0,832.txt
0,7,0,3,0,0,0,834.txt
0,7,0,0,0,5,0,836.txt
0,7,0,3,0,0,0,839.txt
0,7,0,3,0,0,0,842.txt
0,7,0,0,0,5,4,847.txt
0,7,0,3,5,5,0,851.txt
0,7,3,20,0,0,0,852.txt
0,7,0,3,0,0,0,855.txt
0,7,0,3,5,0,0,857.txt
0,7,0,0,5,5,0,859.txt
0,7,0,19,0,0,0,861.txt
0,7,0,3,5,5,4,864.txt
0,7,0,3,0,0,0,866.txt
0,7,0,0,0,0,0,868.txt
0,7,0,0,0,5,0,870.txt
0,7,0,3,12,5,0,872.txt
0,7,0,3,0,0,5,874.txt
0,7,0,0,0,0,0,879.txt
0,7,0,0,0,0,0,882.txt
0,7,0,3,0,0,4,884.txt
0,7,0,19,8,0,0,885.txt
0,7,0,3,0,5,0,886.txt
0,7,0,3,0,5,0,889.txt
0,7,0,3,0,0,4,891.txt
0,7,0,0,0,0,0,893.txt
0,7,0,3,8,5,5,896.txt
0,7,0,3,0,0,0,900.txt
0,7,0,0,0,0,0,902.txt
0,0,0,3,3,5,4,905.txt
0,7,0,3,0,0,0,907.txt
0,7,0,0,0,5,0,909.txt
0,7,0,3,16,5,5,911.txt
0,7,0,0,0,5,0,914.txt
0,7,0,0,3,10,0,917.txt
0,7,0,3,0,10,0,922.txt
0,7,0,3,3,0,4,924.txt
0,7,0,0,0,0,0,925.txt
0,7,0,3,0,0,0,926.txt
0,7,0,3,0,0,0,928.txt
0,7,0,0,0,5,0,930.txt
0,7,0,3,0,0,4,932.txt
0,7,0,3,3,0,4,935.txt
0,7,0,3,0,0,0,940.txt
0,7,0,0,0,5,0,942.txt
0,7,0,19,3,5,4,944.txt
0,7,0,0,0,0,0,946.txt
0,7,0,3,0,5,0,949.txt
0,7,0,3,0,5,4,951.txt
0,7,0,3,0,0,5,954.txt
0,7,0,0,0,5,0,956.txt
0,7,0,0,0,0,0,959.txt
0,7,0,3,0,0,0,961.txt
0,7,0,0,0,5,0,962.txt
0,7,0,3,0,5,4,964.txt
0,7,0,3,5,0,0,966.txt
0,7,0,3,20,0,0,968.txt
0,7,0,0,0,0,0,970.txt
0,7,0,0,0,5,4,974.txt
0,7,0,0,0,5,0,975.txt
0,7,0,3,3,5,9,979.txt
11,7,0,3,3,14,4,981.txt
0,7,0,19,8,0,0,987.txt
0,7,0,3,10,5,4,989.txt
14,10,3,5,4,0,3,994.txt
0,7,0,0,5,5,4,996.txt
0,7,0,3,0,0,5,998.txt
0,7,0,3,0,5,0,1002.txt
0,7,0,0,5,5,0,1005.txt
0,7,0,0,0,5,0,1008.txt
11,7,0,3,3,0,4,1010.txt
0,7,0,0,0,0,0,1013.txt
0,7,0,3,0,0,0,1015.txt
0,7,0,0,5,5,4,1018.txt
0,7,0,3,0,5,4,1020.txt
11,7,0,3,0,5,4,1022.txt
0,7,0,3,5,5,0,1025.txt
0,7,0,0,0,5,0,1027.txt
0,7,0,3,0,5,0,1030.txt
0,7,0,3,0,5,0,1036.txt
0,7,0,0,0,5,0,1041.txt
0,7,0,19,5,5,0,1043.txt
0,7,0,3,5,5,4,1045.txt
0,7,0,0,0,0,0,1046.txt
0,7,0,0,3,0,0,1048.txt
0,7,0,0,5,0,0,1051.txt
0,7,0,3,12,0,0,1054.txt
0,7,0,3,3,14,4,1057.txt
0,7,0,3,0,5,0,1059.txt
0,7,0,0,0,0,0,1060.txt
0,7,0,0,3,0,0,1064.txt
0,7,0,0,0,5,0,1069.txt
0,7,0,0,3,0,0,1071.txt
0,7,0,0,0,5,0,1073.txt
0,7,0,19,3,5,0,1075.txt
0,7,0,3,0,0,0,1076.txt
0,7,0,3,0,0,0,1078.txt
0,7,0,19,0,5,0,1080.txt
0,7,0,3,5,5,5,1082.txt
0,7,0,0,0,5,0,1084.txt
0,7,0,3,14,0,5,1086.txt
0,7,0,14,5,5,0,1088.txt
0,7,0,19,0,5,4,1090.txt
0,7,0,3,0,0,0,1093.txt
0,7,0,0,0,0,0,1094.txt
0,7,0,3,3,0,0,1096.txt
0,7,0,0,0,0,0,1101.txt
0,7,0,3,10,0,0,1105.txt
0,7,0,3,0,5,0,1106.txt
11,22,0,3,3,0,4,1108.txt
0,7,0,0,0,0,0,1109.txt
0,7,0,0,8,0,0,1114.txt
0,7,0,3,0,0,0,1117.txt
0,7,0,0,0,5,0,1118.txt
0,7,0,0,0,5,0,1121.txt
0,7,3,0,0,0,0,1122.txt
0,7,0,0,0,5,0,1124.txt
0,7,0,3,0,0,0,1126.txt
11,7,0,3,0,0,4,1128.txt
0,7,0,3,0,5,0,1130.txt
0,7,0,3,0,0,0,1135.txt
0,7,0,3,0,5,0,1136.txt
0,7,0,3,5,0,0,1137.txt
0,7,0,3,16,5,4,1139.txt
0,7,0,3,0,5,7,1141.txt
0,7,0,3,3,5,4,1143.txt
0,7,0,3,0,5,4,1147.txt
0,7,0,0,0,5,4,1149.txt
0,7,0,3,3,5,0,1151.txt
0,7,0,0,0,0,0,1152.txt
0,7,0,19,0,0,0,1156.txt
11,7,0,3,5,5,4,1158.txt
11,7,0,3,0,0,4,1161.txt
0,7,0,0,0,0,0,1166.txt
0,7,0,3,0,0,0,1168.txt
14,2,3,23,3,10,27,1169.txt
0,7,0,0,3,10,0,1171.txt
0,7,0,0,0,0,0,1175.txt
0,7,0,3,0,0,0,1177.txt
0,7,0,3,0,0,4,1179.txt
0,7,0,0,3,5,0,1183.txt
0,13,0,19,5,0,0,1184.txt
0,7,0,3,5,5,19,1190.txt
0,7,0,3,0,5,5,1192.txt
0,7,0,3,0,0,0,1194.txt
0,7,0,3,0,0,0,1196.txt
0,7,0,3,0,10,0,1197.txt
0,7,0,0,0,0,4,1199.txt
0,7,0,3,3,5,5,1201.txt
0,7,0,3,3,0,0,1203.txt
0,7,0,0,5,5,4,1205.txt
11,7,0,3,3,5,4,1207.txt
0,7,0,0,3,5,0,1211.txt
0,7,0,0,0,5,0,1214.txt
0,7,0,0,0,5,4,1216.txt
0,7,0,0,0,0,0,1217.txt
0,7,0,0,0,0,4,1219.txt
11,7,0,3,0,8,4,1221.txt
0,7,0,3,0,0,4,1225.txt
0,7,0,0,5,5,0,1228.txt
0,7,0,3,0,0,14,1230.txt
0,7,0,0,5,5,0,1234.txt
0,7,0,0,0,5,0,1237.txt
0,7,0,0,0,0,4,1239.txt
11,7,0,3,3,5,4,1241.txt
11,7,0,3,0,0,4,1243.txt
0,7,0,3,0,0,5,1245.txt
0,7,0,3,0,0,0,1249.txt
0,7,0,0,3,0,0,1251.txt
0,7,0,3,5,5,4,1254.txt
0,7,0,3,0,0,0,1255.txt
11,7,0,3,0,5,4,1267.txt
0,7,0,3,5,5,4,1271.txt
0,7,0,4,0,0,26,1274.txt
7,7,0,0,5,0,4,1276.txt
0,7,0,3,16,5,4,1278.txt
0,7,0,3,0,0,0,1280.txt
0,7,0,3,5,0,0,1283.txt
11,7,3,28,3,0,4,1285.txt
0,7,0,3,0,0,5,1287.txt
0,7,0,3,20,5,0,1288.txt
0,7,0,3,0,0,4,1290.txt
11,7,0,3,3,10,4,1292.txt
0,7,0,0,0,0,0,1295.txt
0,13,0,3,5,5,0,1297.txt
0,7,0,3,3,5,0,1300.txt
0,16,0,0,5,5,0,1302.txt
0,7,0,0,0,5,0,1303.txt
0,7,0,3,0,0,0,1305.txt
0,7,0,0,5,0,0,1307.txt
0,7,0,3,0,0,5,1309.txt
0,7,0,0,3,0,0,1311.txt
0,7,0,0,0,0,0,1314.txt
0,7,0,0,3,0,4,1315.txt
0,7,0,0,10,0,0,1317.txt
0,7,0,3,0,0,0,1318.txt
0,7,0,0,5,5,0,1320.txt
0,7,0,0,5,5,4,1323.txt
0,7,0,0,0,5,0,1325.txt
0,7,0,3,5,5,4,1327.txt
0,7,0,3,0,0,5,1329.txt
0,7,0,3,5,0,4,1331.txt
11,7,0,3,0,5,4,1332.txt
0,7,0,3,0,5,4,1335.txt
0,7,0,3,15,0,0,1337.txt
0,7,0,3,0,5,4,1339.txt
0,7,0,0,5,0,0,1341.txt
0,7,0,19,0,5,0,1344.txt
0,7,0,0,0,5,0,1346.txt
0,7,0,3,5,0,0,1348.txt
11,7,0,8,3,10,4,1351.txt
0,7,0,3,0,0,0,1352.txt
0,7,0,0,5,5,0,1354.txt
11,7,0,3,14,0,4,1356.txt
0,7,0,3,0,5,4,1358.txt
0,7,0,3,3,5,5,1360.txt
0,7,0,3,0,0,0,1362.txt
0,7,0,3,0,5,4,1364.txt
0,7,0,3,0,14,0,1367.txt
0,7,3,30,0,0,0,1368.txt
0,7,0,3,0,5,0,1371.txt
0,7,0,3,0,0,4,1372.txt
0,7,0,3,5,0,4,1375.txt
0,7,0,3,0,0,0,1377.txt
0,7,0,3,0,5,4,1379.txt
0,26,3,4,0,0,0,1380.txt
0,7,0,3,0,0,4,1383.txt
0,7,0,3,0,0,0,1389.txt
0,7,0,3,0,0,0,1390.txt
0,7,0,3,0,0,0,1392.txt
0,7,0,0,0,0,0,1395.txt
0,7,0,3,5,0,0,1396.txt
11,7,0,3,3,0,4,1398.txt
0,7,0,3,0,5,4,1400.txt
11,7,0,3,3,5,4,1402.txt
0,7,0,3,0,0,0,1405.txt
0,7,0,0,5,5,0,1407.txt
0,7,0,19,0,0,0,1409.txt
11,7,0,3,3,5,15,1412.txt
0,7,0,3,0,0,0,1416.txt
0,7,0,3,0,0,4,1418.txt
0,7,0,0,0,5,0,1421.txt
0,7,0,3,0,5,5,1422.txt
0,7,0,0,0,0,0,1425.txt
0,7,0,19,0,0,4,1427.txt
0,7,0,0,0,0,0,1429.txt
7,7,0,0,0,8,0,1431.txt
0,7,0,3,5,5,0,1433.txt
0,7,0,3,5,5,4,1434.txt
0,7,0,3,5,5,4,1436.txt
0,7,0,3,3,5,0,1439.txt
0,7,0,3,5,5,4,1441.txt
0,7,0,3,0,0,0,1442.txt
0,7,0,3,12,0,0,1444.txt
11,7,0,3,0,5,4,1446.txt
0,7,0,3,0,0,4,1448.txt
0,7,0,0,0,0,0,1451.txt
0,7,0,3,0,5,0,1453.txt
0,7,0,3,0,5,4,1454.txt
0,7,0,3,0,5,0,1456.txt
11,7,0,19,0,5,4,1458.txt
0,7,0,0,5,5,4,1460.txt
0,7,0,3,14,0,4,1462.txt
0,7,0,0,0,5,0,1465.txt
0,7,0,0,3,0,0,1467.txt
0,7,0,3,0,5,0,1469.txt
0,7,0,3,5,5,7,1470.txt
0,7,0,3,0,10,5,1473.txt
0,7,0,3,0,0,0,1475.txt
0,7,0,3,0,5,4,1477.txt
0,7,0,3,0,0,0,1480.txt
0,7,0,3,5,5,4,1482.txt
0,7,0,3,0,0,0,1484.txt
0,7,0,3,14,0,0,1487.txt
0,7,0,3,5,5,0,1490.txt
0,7,0,3,0,0,0,1491.txt
0,7,0,3,3,12,0,1494.txt
0,7,0,3,5,0,24,1497.txt
0,7,0,3,0,0,4,1499.txt
0,7,0,3,0,0,0,1502.txt
0,7,0,3,0,0,0,1504.txt
11,7,0,3,11,5,4,1505.txt
11,7,0,0,0,5,4,1507.txt
0,7,0,3,5,5,29,1509.txt
0,7,0,3,0,0,4,1511.txt
0,7,0,3,20,0,0,1513.txt
0,7,0,3,0,0,4,1515.txt
0,7,0,3,5,5,0,1518.txt
0,7,0,3,16,0,4,1519.txt
0,7,0,3,5,8,0,1521.txt
0,7,0,3,0,0,5,1523.txt
0,7,0,3,0,5,0,1526.txt
11,7,0,3,5,0,4,1528.txt
11,7,0,3,3,0,4,1529.txt
0,7,0,3,0,0,5,1532.txt
11,7,0,3,0,0,4,1534.txt
11,7,0,3,5,0,4,1536.txt
0,7,0,3,0,0,5,1538.txt
0,7,0,19,0,0,0,1540.txt
0,7,0,0,14,0,0,1543.txt
0,7,0,3,5,8,4,1545.txt
14,10,0,4,18,10,3,1546.txt
0,7,0,3,5,0,4,1548.txt
11,7,0,3,0,5,4,1551.txt
0,7,0,3,0,0,0,1552.txt
0,7,0,3,0,5,9,1556.txt
0,7,0,0,6,5,4,1558.txt
0,7,0,3,0,0,0,1561.txt
0,7,0,0,0,5,0,1563.txt
0,7,0,3,0,0,0,1565.txt
0,7,0,3,0,0,0,1567.txt
0,7,0,0,0,5,0,1570.txt
0,7,0,3,0,0,0,1572.txt
0,7,0,3,0,5,4,1574.txt
0,7,0,3,12,0,0,1581.txt
0,7,0,0,5,5,4,1583.txt
0,7,0,3,0,5,4,1585.txt
0,7,0,3,0,10,5,1587.txt
0,7,0,19,0,0,0,1589.txt
0,7,0,0,3,5,0,1590.txt
0,7,0,3,0,0,0,1594.txt
0,7,0,3,15,0,0,1596.txt
0,7,0,0,0,0,0,1598.txt
0,7,0,3,5,5,0,1600.txt
0,7,0,3,0,0,0,1602.txt
0,7,0,3,0,0,0,1604.txt
0,7,0,3,0,0,0,1605.txt
0,7,0,3,0,0,4,1608.txt
0,7,0,3,0,0,0,1610.txt
0,7,0,3,5,0,5,1612.txt
0,7,0,0,0,0,0,1615.txt
0,7,0,3,0,5,4,1616.txt
0,7,0,3,0,0,0,1618.txt
0,7,0,3,0,5,0,1622.txt
0,7,0,3,22,5,4,1623.txt
0,7,0,0,0,0,0,1626.txt
0,7,0,0,0,0,0,1629.txt
0,7,0,3,5,0,0,1631.txt
0,7,0,3,0,0,0,1632.txt
0,7,0,3,0,0,5,1637.txt
0,7,0,3,0,10,0,1639.txt
11,7,0,0,5,5,4,1641.txt
0,7,0,0,5,0,0,1643.txt
0,7,0,3,0,0,0,1645.txt
0,7,0,3,5,0,0,1647.txt
0,7,0,3,20,5,0,1650.txt
0,7,0,3,0,5,4,1652.txt
0,7,0,0,0,5,0,1654.txt
0,7,0,3,0,0,0,1655.txt
0,7,0,0,8,0,0,1657.txt
0,7,0,3,0,5,0,1660.txt
0,7,0,3,20,0,5,1662.txt
0,7,0,3,0,0,0,1663.txt
0,7,0,3,0,5,0,1666.txt
0,7,0,3,0,0,5,1667.txt
0,7,0,3,0,0,0,1669.txt
0,7,0,0,0,0,4,1671.txt
0,7,0,0,0,0,0,1673.txt
0,7,0,3,0,5,0,1676.txt
0,7,0,3,0,10,5,1677.txt
0,7,3,20,0,0,0,1680.txt
0,13,0,3,5,0,5,1682.txt
0,7,0,3,15,0,0,1684.txt
0,7,0,0,0,0,0,1686.txt
0,7,0,0,0,0,0,1692.txt
0,7,0,3,0,0,4,1694.txt
0,7,0,19,5,5,0,1696.txt
0,7,0,3,20,5,0,1698.txt
