0,1,2,3,4,filename
19,22,18,20,18,821.txt
19,22,17,20,30,824.txt
19,16,1,20,30,827.txt
19,21,1,20,30,831.txt
19,16,30,20,25,832.txt
19,16,1,20,26,834.txt
19,16,1,30,30,836.txt
19,16,1,20,30,839.txt
19,21,1,20,16,842.txt
19,16,30,20,25,847.txt
19,16,21,19,17,851.txt
30,22,16,15,1,852.txt
19,21,30,20,25,855.txt
19,16,17,18,16,857.txt
19,16,30,20,16,859.txt
19,23,17,20,30,861.txt
19,22,21,20,16,864.txt
19,22,16,17,24,866.txt
19,16,17,17,27,868.txt
19,16,21,30,19,870.txt
19,22,25,20,30,872.txt
19,22,1,21,26,874.txt
19,16,30,30,25,879.txt
19,16,1,20,25,882.txt
19,22,30,30,25,884.txt
19,16,1,30,30,885.txt
19,16,21,30,25,886.txt
19,16,1,30,30,889.txt
19,22,21,21,16,891.txt
19,16,17,20,30,893.txt
19,22,1,30,30,896.txt
19,21,17,18,30,900.txt
3,21,17,20,30,902.txt
19,21,21,19,25,905.txt
19,22,1,30,30,907.txt
19,16,21,20,25,909.txt
19,22,1,30,30,911.txt
19,16,18,30,25,914.txt
19,21,25,20,15,917.txt
27,21,25,20,16,922.txt
19,16,1,20,30,924.txt
19,16,1,20,30,925.txt
19,22,17,20,30,926.txt
19,21,17,15,28,928.txt
19,16,25,20,30,930.txt
19,22,1,20,26,932.txt
3,21,2,2,2,935.txt
19,16,16,17,27,940.txt
19,16,1,20,30,942.txt
27,21,1,19,16,944.txt
19,16,1,20,30,946.txt
19,16,1,30,30,949.txt
19,16,21,20,18,951.txt
19,22,17,21,16,954.txt
3,16,2,2,2,956.txt
19,21,17,28,30,959.txt
19,22,17,30,30,961.txt
19,16,1,20,30,962.txt
19,22,30,30,25,964.txt
19,22,1,21,26,966.txt
19,16,1,30,26,968.txt
3,16,18,20,19,970.txt
19,16,21,20,25,974.txt
19,16,1,20,30,975.txt
19,22,1,19,30,979.txt
19,23,1,20,30,981.txt
19,16,17,20,30,987.txt
19,22,21,21,19,989.txt
2,21,25,16,30,994.txt
19,16,30,20,25,996.txt
19,28,17,30,16,998.txt
19,16,1,20,16,1002.txt
19,16,21,20,25,1005.txt
19,16,1,20,30,1008.txt
19,16,1,30,30,1010.txt
19,16,1,30,16,1013.txt
19,22,1,20,30,1015.txt
19,16,1,19,16,1018.txt
23,17,14,21,25,1020.txt
19,22,21,20,18,1022.txt
19,16,30,20,16,1025.txt
3,16,2,2,2,1027.txt
19,16,21,20,18,1030.txt
19,16,30,20,26,1036.txt
19,16,21,20,25,1041.txt
19,16,30,20,16,1043.txt
19,16,30,19,25,1045.txt
3,16,1,20,30,1046.txt
19,16,1,20,30,1048.txt
19,16,1,20,26,1051.txt
19,16,1,20,30,1054.txt
27,22,1,20,16,1057.txt
19,22,30,30,25,1059.txt
19,16,21,30,25,1060.txt
19,16,1,30,26,1064.txt
19,16,1,20,16,1069.txt
19,16,21,20,19,1071.txt
19,16,1,30,16,1073.txt
19,23,21,20,18,1075.txt
19,22,1,20,16,1076.txt
19,16,1,20,30,1078.txt
19,16,1,20,16,1080.txt
19,22,21,19,18,1082.txt
19,16,21,20,17,1084.txt
19,22,17,30,30,1086.txt
19,16,21,19,18,1088.txt
19,21,1,20,26,1090.txt
19,22,16,17,27,1093.txt
19,16,17,20,30,1094.txt
19,22,17,17,30,1096.txt
19,16,1,20,30,1101.txt
19,16,1,20,30,1105.txt
19,25,1,20,26,1106.txt
23,21,14,20,25,1108.txt
19,16,17,18,30,1109.txt
19,16,1,20,30,1114.txt
19,16,17,20,30,1117.txt
19,16,1,20,26,1118.txt
19,16,1,30,30,1121.txt
19,16,16,15,1,1122.txt
19,16,21,30,19,1124.txt
19,22,30,20,25,1126.txt
19,22,21,30,19,1128.txt
19,16,1,30,30,1130.txt
19,16,1,30,26,1135.txt
19,22,1,20,30,1136.txt
27,16,1,19,16,1137.txt
19,21,1,30,26,1139.txt
19,21,1,20,30,1141.txt
23,22,1,19,16,1143.txt
19,23,21,20,25,1147.txt
19,23,18,21,25,1149.txt
19,22,1,20,30,1151.txt
27,16,1,30,16,1152.txt
19,16,1,30,30,1156.txt
19,22,30,21,25,1158.txt
19,22,1,30,26,1161.txt
19,16,1,20,25,1166.txt
19,16,1,20,30,1168.txt
2,19,2,2,2,1169.txt
19,16,25,18,16,1171.txt
19,16,30,20,25,1175.txt
19,22,1,20,30,1177.txt
19,21,1,20,30,1179.txt
19,16,18,20,18,1183.txt
27,21,25,20,16,1184.txt
27,21,1,19,16,1190.txt
19,21,1,20,30,1192.txt
19,22,1,30,30,1194.txt
19,16,16,17,24,1196.txt
19,16,16,17,29,1197.txt
19,16,21,20,19,1199.txt
19,17,14,20,25,1201.txt
19,16,1,30,30,1203.txt
19,16,21,20,16,1205.txt
14,18,4,4,4,1207.txt
19,23,1,20,25,1211.txt
19,16,30,20,25,1214.txt
19,16,30,20,25,1216.txt
19,16,1,30,30,1217.txt
19,16,30,20,25,1219.txt
9,18,4,4,4,1221.txt
19,21,30,20,25,1225.txt
19,16,21,20,16,1228.txt
19,22,1,30,30,1230.txt
27,16,30,19,16,1234.txt
19,16,1,20,30,1237.txt
19,21,17,20,16,1239.txt
19,21,21,19,21,1241.txt
19,22,17,27,30,1243.txt
19,21,17,24,30,1245.txt
27,22,25,21,16,1249.txt
19,16,1,20,25,1251.txt
23,17,21,19,16,1254.txt
19,16,17,23,16,1255.txt
19,22,1,20,16,1267.txt
19,21,1,20,16,1271.txt
19,21,17,21,15,1274.txt
19,25,16,17,22,1276.txt
23,21,21,21,23,1278.txt
19,16,17,30,30,1280.txt
19,21,25,20,30,1283.txt
19,21,17,21,1,1285.txt
19,22,1,30,30,1287.txt
19,16,21,20,16,1288.txt
23,21,18,21,25,1290.txt
17,21,21,20,25,1292.txt
19,16,30,30,25,1295.txt
19,21,1,20,30,1297.txt
19,22,1,20,26,1300.txt
27,21,21,20,16,1302.txt
19,16,1,20,16,1303.txt
19,22,1,30,30,1305.txt
27,16,1,20,16,1307.txt
19,22,17,30,30,1309.txt
19,16,1,30,30,1311.txt
19,16,1,30,25,1314.txt
19,16,30,30,25,1315.txt
19,16,1,20,30,1317.txt
19,22,17,20,30,1318.txt
19,16,21,19,16,1320.txt
19,16,30,20,25,1323.txt
19,16,1,30,30,1325.txt
19,22,30,20,25,1327.txt
19,22,1,20,16,1329.txt
27,22,30,20,16,1331.txt
19,16,21,20,18,1332.txt
19,16,1,30,26,1335.txt
17,21,17,21,28,1337.txt
27,22,30,20,16,1339.txt
19,16,1,20,26,1341.txt
19,16,30,20,25,1344.txt
19,16,1,30,16,1346.txt
19,16,1,20,16,1348.txt
19,21,1,22,30,1351.txt
19,16,1,20,30,1352.txt
27,23,21,20,16,1354.txt
19,22,30,30,25,1356.txt
19,22,30,21,25,1358.txt
19,22,21,21,18,1360.txt
19,22,17,20,30,1362.txt
19,22,1,30,26,1364.txt
19,16,1,30,30,1367.txt
19,21,14,17,1,1368.txt
19,16,1,30,30,1371.txt
23,22,1,21,16,1372.txt
19,22,18,20,25,1375.txt
3,22,1,21,26,1377.txt
3,22,2,2,2,1379.txt
28,22,2,2,2,1380.txt
19,22,30,20,25,1383.txt
19,22,17,18,30,1389.txt
19,21,1,20,30,1390.txt
19,16,1,30,30,1392.txt
19,16,1,20,30,1395.txt
27,22,1,20,16,1396.txt
19,22,1,20,30,1398.txt
19,16,1,20,26,1400.txt
19,22,30,20,25,1402.txt
19,22,1,20,30,1405.txt
19,16,30,20,16,1407.txt
19,16,1,20,30,1409.txt
19,17,21,19,18,1412.txt
19,16,1,20,26,1416.txt
19,22,14,20,25,1418.txt
19,16,25,30,30,1421.txt
19,22,1,30,25,1422.txt
19,16,1,30,30,1425.txt
19,28,1,20,30,1427.txt
19,16,17,30,30,1429.txt
19,25,25,30,30,1431.txt
19,16,1,20,16,1433.txt
19,22,21,20,17,1434.txt
19,22,21,20,17,1436.txt
3,22,12,14,14,1439.txt
19,25,1,20,25,1441.txt
19,16,17,20,30,1442.txt
19,28,17,17,30,1444.txt
19,22,1,20,25,1446.txt
19,22,1,20,26,1448.txt
19,16,1,20,30,1451.txt
19,16,1,30,30,1453.txt
23,17,21,21,25,1454.txt
19,21,1,20,30,1456.txt
19,22,30,21,25,1458.txt
19,16,1,19,25,1460.txt
19,22,1,20,16,1462.txt
19,16,1,30,30,1465.txt
19,16,30,30,25,1467.txt
19,16,30,30,25,1469.txt
27,21,21,19,16,1470.txt
19,21,23,15,27,1473.txt
19,22,1,20,30,1475.txt
19,22,21,20,16,1477.txt
19,22,17,20,30,1480.txt
23,21,30,20,16,1482.txt
19,22,17,17,30,1484.txt
19,16,17,17,30,1487.txt
19,16,21,20,25,1490.txt
19,16,1,20,25,1491.txt
17,6,17,11,11,1494.txt
27,21,21,20,16,1497.txt
19,16,17,20,30,1499.txt
19,16,1,20,26,1502.txt
19,23,1,20,30,1504.txt
23,21,21,20,25,1505.txt
19,16,21,30,18,1507.txt
24,21,30,20,16,1509.txt
19,16,17,18,30,1511.txt
19,22,17,18,30,1513.txt
19,22,17,20,30,1515.txt
19,16,1,22,26,1518.txt
19,22,21,20,16,1519.txt
19,22,25,19,30,1521.txt
19,22,1,30,30,1523.txt
19,16,25,20,30,1526.txt
19,22,1,20,30,1528.txt
27,21,1,20,16,1529.txt
19,22,1,30,30,1532.txt
19,22,1,30,25,1534.txt
19,21,30,20,30,1536.txt
19,22,1,30,30,1538.txt
19,16,30,30,25,1540.txt
19,16,1,20,30,1543.txt
19,16,25,18,30,1545.txt
2,21,25,16,30,1546.txt
19,16,1,20,16,1548.txt
19,22,1,20,30,1551.txt
19,16,1,30,26,1552.txt
19,22,1,20,25,1556.txt
19,16,30,20,25,1558.txt
19,16,17,20,30,1561.txt
19,16,1,20,26,1563.txt
19,22,21,20,18,1565.txt
19,22,1,20,26,1567.txt
19,16,1,20,30,1570.txt
19,16,1,20,30,1572.txt
19,22,21,20,16,1574.txt
19,16,1,20,30,1581.txt
19,23,30,20,25,1583.txt
19,22,1,30,16,1585.txt
19,21,14,26,30,1587.txt
19,16,1,20,30,1589.txt
19,23,21,20,18,1590.txt
19,16,17,20,30,1594.txt
19,22,21,20,25,1596.txt
19,16,1,30,30,1598.txt
19,16,1,19,30,1600.txt
19,22,17,17,16,1602.txt
19,22,1,20,25,1604.txt
19,22,17,20,30,1605.txt
19,22,17,28,30,1608.txt
19,16,17,20,16,1610.txt
19,22,1,19,30,1612.txt
19,16,21,30,25,1615.txt
19,16,18,30,19,1616.txt
19,16,1,20,26,1618.txt
19,22,1,20,25,1622.txt
19,16,1,20,26,1623.txt
19,16,1,20,25,1626.txt
19,16,1,30,16,1629.txt
19,22,17,20,16,1631.txt
19,16,21,20,19,1632.txt
19,17,14,17,30,1637.txt
19,22,25,17,30,1639.txt
19,21,18,20,25,1641.txt
19,21,1,19,16,1643.txt
19,16,25,18,30,1645.txt
19,28,17,17,30,1647.txt
19,22,21,20,19,1650.txt
19,28,1,20,30,1652.txt
19,16,1,20,16,1654.txt
19,22,14,30,30,1655.txt
19,16,17,30,30,1657.txt
19,16,1,20,26,1660.txt
23,22,1,20,26,1662.txt
19,16,17,30,16,1663.txt
19,22,1,30,30,1666.txt
19,22,1,30,16,1667.txt
19,16,1,20,30,1669.txt
19,16,21,20,25,1671.txt
19,16,1,20,30,1673.txt
19,16,1,20,16,1676.txt
19,16,25,24,30,1677.txt
30,22,16,17,1,1680.txt
27,17,17,19,16,1682.txt
19,21,17,18,30,1684.txt
19,16,1,20,30,1686.txt
19,16,21,20,25,1692.txt
19,16,1,20,26,1694.txt
19,16,30,19,25,1696.txt
19,16,1,20,16,1698.txt
19,16,16,17,1,1699.txt
19,16,1,30,26,1701.txt
19,16,17,25,30,1705.txt
19,21,1,20,30,1707.txt
19,16,21,20,16,1709.txt
19,16,1,20,26,1715.txt
19,22,17,18,16,1717.txt
27,16,21,20,16,1720.txt
19,16,30,20,25,1723.txt
19,16,1,30,26,1725.txt
19,16,1,20,25,1727.txt
19,22,25,18,30,1728.txt
19,16,1,20,26,1732.txt
19,16,21,30,25,1734.txt
30,16,16,17,1,1735.txt
19,16,25,30,30,1737.txt
19,16,27,20,25,1739.txt
19,22,1,20,30,1744.txt
19,22,18,20,25,1745.txt
19,22,1,30,16,1747.txt
19,22,16,24,28,1749.txt
19,22,1,20,16,1751.txt
19,22,21,21,18,1755.txt
19,16,21,20,18,1759.txt
27,28,17,20,16,1762.txt
19,21,21,20,25,1764.txt
19,22,17,21,30,1765.txt
27,21,17,20,16,1769.txt
19,16,1,30,16,1771.txt
19,16,21,20,16,1774.txt
19,23,1,20,30,1775.txt
19,16,30,20,25,1778.txt
19,22,17,17,30,1780.txt
27,16,1,20,16,1783.txt
4,22,1,20,30,1784.txt
19,16,16,24,27,1787.txt
19,16,17,19,30,1789.txt
19,16,17,18,30,1791.txt
19,22,1,20,26,1794.txt
19,22,17,25,30,1798.txt
23,9,10,10,10,1800.txt
19,16,17,21,30,1801.txt
19,16,1,30,30,1803.txt
19,22,13,20,26,1805.txt
19,16,21,20,17,1808.txt
30,16,16,15,1,1810.txt
19,22,17,20,30,1812.txt
19,16,1,20,26,1814.txt
19,16,21,20,18,1816.txt
19,21,21,20,21,1818.txt
19,22,14,18,16,1820.txt
19,22,17,24,16,1824.txt
19,16,1,20,30,1825.txt
19,22,17,18,30,1827.txt
23,21,1,21,26,1830.txt
19,16,1,30,30,1831.txt
19,16,18,20,25,1833.txt
19,22,30,30,25,1836.txt
19,16,21,20,18,1838.txt
19,17,21,20,16,1840.txt
19,16,1,20,30,1842.txt
19,16,21,20,25,1844.txt
19,16,30,30,25,1847.txt
19,16,1,20,30,1850.txt
19,16,21,20,16,1851.txt
19,21,17,24,30,1854.txt
19,16,1,30,30,1855.txt
19,16,1,20,26,1858.txt
19,16,1,20,30,1860.txt
19,16,17,18,16,1861.txt
19,28,16,21,1,1863.txt
19,16,1,20,25,1865.txt
19,16,30,20,16,1867.txt
19,21,1,20,30,1870.txt
19,16,1,20,30,1872.txt
19,21,25,24,30,1874.txt
19,16,1,30,30,1876.txt
19,22,1,30,25,1879.txt
19,22,21,20,19,1880.txt
19,16,17,30,30,1884.txt
19,22,30,30,25,1885.txt
19,16,21,20,19,1887.txt
19,16,30,30,25,1890.txt
19,23,1,20,26,1892.txt
19,21,1,20,30,1894.txt
19,22,14,19,30,1898.txt
23,21,24,19,15,1900.txt
19,16,1,30,30,1901.txt
19,16,1,20,30,1903.txt
19,16,1,20,16,1906.txt
19,17,25,20,30,1908.txt
19,16,1,20,30,1911.txt
23,17,14,20,18,1913.txt
19,16,1,20,30,1914.txt
19,17,18,30,21,1916.txt
19,21,17,30,30,1919.txt
19,21,1,20,16,1921.txt
19,16,1,20,30,1923.txt
19,22,1,20,30,1926.txt
19,22,1,20,30,1928.txt
19,23,21,20,19,1930.txt
19,22,17,18,30,1932.txt
19,17,14,20,18,1934.txt
19,16,1,20,30,1937.txt
19,16,30,22,25,1938.txt
19,16,17,20,16,1941.txt
19,16,1,19,26,1942.txt
19,16,21,20,25,1944.txt
19,22,16,17,27,1947.txt
19,16,1,20,26,1948.txt
3,22,13,20,30,1951.txt
19,22,1,20,30,1952.txt
19,22,1,20,16,1954.txt
19,22,17,30,30,1956.txt
19,16,1,20,25,1959.txt
19,17,14,21,23,1961.txt
19,22,21,20,16,1964.txt
19,21,25,30,30,1965.txt
19,16,1,20,16,1970.txt
19,21,17,20,30,1973.txt
19,22,17,27,30,1974.txt
19,16,1,20,16,1976.txt
19,16,1,20,30,1979.txt
19,16,1,20,30,1981.txt
23,9,10,10,10,1983.txt
19,17,30,20,25,1984.txt
19,21,21,21,19,1986.txt
19,21,24,21,27,1989.txt
19,16,1,20,30,1991.txt
19,16,1,20,25,1992.txt
19,16,1,20,25,1995.txt
19,22,14,20,26,1997.txt
27,22,1,30,16,1999.txt
19,21,17,20,30,2001.txt
19,22,16,17,30,2005.txt
19,22,1,20,30,2007.txt
19,22,1,20,30,2008.txt
27,21,24,19,16,2012.txt
27,21,21,20,16,2015.txt
19,16,1,20,30,2017.txt
19,16,1,30,16,2020.txt
19,16,30,20,25,2022.txt
19,22,1,30,30,2024.txt
19,16,1,20,26,2026.txt
19,16,17,18,30,2029.txt
27,22,17,15,16,2031.txt
19,16,30,20,16,2032.txt
19,16,1,20,30,2034.txt
19,16,1,20,16,2037.txt
19,22,16,15,1,2038.txt
30,22,16,15,1,2040.txt
19,23,1,20,30,2043.txt
19,21,30,20,26,2045.txt
27,22,17,30,16,2049.txt
19,22,25,18,30,2052.txt
19,22,1,20,30,2053.txt
19,16,1,30,30,2055.txt
19,22,1,20,26,2057.txt
19,16,21,21,18,2060.txt
19,22,1,21,26,2062.txt
19,22,1,20,30,2066.txt
19,16,17,26,30,2067.txt
19,22,17,30,16,2069.txt
19,28,1,30,30,2072.txt
19,16,1,20,16,2074.txt
10,16,5,5,5,2078.txt
19,16,1,20,26,2080.txt
19,22,17,30,30,2083.txt
19,16,30,20,25,2085.txt
19,16,1,20,16,2087.txt
19,16,30,20,16,2090.txt
19,16,1,20,26,2092.txt
23,21,1,21,26,2093.txt
19,21,21,20,16,2096.txt
19,23,1,20,30,2098.txt
19,11,21,20,25,2099.txt
19,22,17,18,30,2101.txt
19,22,1,20,26,2103.txt
19,22,14,18,16,2105.txt
19,16,17,18,30,2107.txt
