0,1,2,3,4,filename
24,26,0,28,28,413.txt
24,26,17,28,28,416.txt
24,26,17,28,20,417.txt
24,26,30,27,21,419.txt
24,26,17,28,28,421.txt
24,26,17,28,28,423.txt
24,26,17,28,28,425.txt
24,26,17,28,28,427.txt
24,26,17,28,28,430.txt
24,26,17,28,28,434.txt
24,26,17,28,28,436.txt
24,26,17,28,28,439.txt
24,26,20,28,28,444.txt
24,26,0,28,28,447.txt
24,26,17,28,28,449.txt
24,26,17,28,28,452.txt
24,26,0,28,28,454.txt
24,26,17,28,28,456.txt
24,27,17,28,28,458.txt
24,26,0,28,28,460.txt
24,26,17,28,28,463.txt
24,26,0,28,28,465.txt
24,26,17,28,28,469.txt
19,26,19,16,28,472.txt
24,26,0,28,28,473.txt
24,26,17,28,28,475.txt
24,26,17,14,28,477.txt
24,27,0,28,28,479.txt
24,27,0,28,28,481.txt
24,26,17,28,28,485.txt
24,26,17,28,28,487.txt
24,26,17,28,28,488.txt
24,26,17,28,28,491.txt
24,26,17,28,28,492.txt
24,26,0,28,28,494.txt
24,26,30,28,29,496.txt
24,26,17,28,20,498.txt
24,26,17,28,28,500.txt
24,26,17,28,28,502.txt
24,26,0,28,28,503.txt
24,26,17,28,28,505.txt
24,26,17,28,28,507.txt
24,26,17,28,28,510.txt
24,26,17,28,28,513.txt
24,27,17,28,28,516.txt
24,26,0,28,24,518.txt
24,26,17,21,20,521.txt
24,26,17,28,20,524.txt
28,26,30,14,29,527.txt
24,26,17,28,28,529.txt
24,26,20,28,28,530.txt
24,26,0,12,28,532.txt
24,26,17,28,28,534.txt
24,27,20,28,28,536.txt
24,26,17,28,28,538.txt
24,26,0,28,15,541.txt
24,27,17,28,28,543.txt
24,26,17,28,28,545.txt
24,26,17,28,28,549.txt
24,26,0,28,28,551.txt
24,26,17,28,28,554.txt
24,26,20,28,28,557.txt
24,26,17,28,28,558.txt
24,26,0,28,28,561.txt
19,26,23,12,29,564.txt
24,26,17,28,28,566.txt
24,26,17,28,28,568.txt
24,26,17,28,28,572.txt
24,26,17,28,28,574.txt
24,26,0,28,28,576.txt
24,26,17,28,28,578.txt
24,26,17,28,28,580.txt
24,26,0,28,28,582.txt
24,26,17,28,28,584.txt
24,26,17,14,29,586.txt
24,26,17,28,28,588.txt
24,26,17,28,28,591.txt
24,26,17,28,28,594.txt
24,26,17,28,28,596.txt
24,27,28,28,28,598.txt
24,26,17,28,28,600.txt
24,26,20,28,28,603.txt
24,26,17,28,28,604.txt
24,26,20,28,28,606.txt
24,26,20,28,28,607.txt
24,26,0,28,28,613.txt
24,27,17,28,28,615.txt
24,26,17,28,28,618.txt
24,27,17,28,28,621.txt
24,26,17,14,28,623.txt
24,26,17,28,20,624.txt
24,27,17,28,28,627.txt
24,26,20,28,28,628.txt
24,26,17,28,28,629.txt
22,18,26,14,21,631.txt
24,26,20,28,24,633.txt
24,26,17,28,28,635.txt
24,26,17,28,28,637.txt
24,26,17,28,28,642.txt
24,26,17,28,28,645.txt
19,26,23,25,20,647.txt
24,26,20,28,14,650.txt
24,26,0,28,28,652.txt
24,26,17,28,28,654.txt
24,26,17,28,28,657.txt
24,26,17,28,28,658.txt
24,13,17,27,21,662.txt
24,26,20,28,28,663.txt
24,26,17,28,28,665.txt
24,27,17,28,28,669.txt
24,27,0,28,28,671.txt
24,26,0,28,28,673.txt
24,26,0,28,28,675.txt
0,26,23,25,15,678.txt
24,26,17,28,28,680.txt
24,27,17,28,28,683.txt
24,26,17,28,28,685.txt
24,26,17,28,28,687.txt
24,26,17,28,28,689.txt
24,26,0,28,28,691.txt
24,26,20,28,28,695.txt
24,19,17,28,28,696.txt
24,26,17,28,28,700.txt
24,27,0,28,15,703.txt
19,26,19,17,28,705.txt
24,26,0,28,28,706.txt
24,26,17,28,28,709.txt
24,26,17,28,28,711.txt
24,26,17,28,28,712.txt
28,26,0,22,29,713.txt
24,24,30,27,21,716.txt
24,26,17,28,28,722.txt
24,26,17,28,28,724.txt
24,13,30,27,0,727.txt
24,26,0,28,28,728.txt
24,26,17,28,28,732.txt
24,26,0,28,28,734.txt
24,26,0,12,28,735.txt
24,26,17,28,28,737.txt
24,26,17,28,28,738.txt
24,26,17,28,28,741.txt
24,26,17,28,28,743.txt
24,26,17,28,28,747.txt
28,26,17,22,15,748.txt
24,26,17,28,28,751.txt
24,26,17,21,20,755.txt
24,26,0,28,28,756.txt
24,26,17,28,28,760.txt
24,26,17,28,28,765.txt
24,26,20,28,28,766.txt
24,26,0,28,28,768.txt
24,26,17,28,28,771.txt
24,26,17,28,28,772.txt
24,27,17,28,28,773.txt
24,26,17,28,28,775.txt
24,26,20,28,28,777.txt
24,26,0,28,28,779.txt
24,26,17,28,28,781.txt
24,26,17,28,28,785.txt
24,26,17,28,28,787.txt
24,26,0,12,28,790.txt
24,26,17,28,28,792.txt
24,26,0,28,28,796.txt
24,26,17,28,28,800.txt
24,26,17,28,28,802.txt
24,26,0,22,14,806.txt
24,26,17,28,28,807.txt
24,26,17,28,28,810.txt
24,27,17,28,28,813.txt
19,26,29,17,28,816.txt
24,26,17,28,28,817.txt
24,26,17,28,28,818.txt
24,26,17,27,21,821.txt
24,26,0,28,28,824.txt
24,27,17,28,28,827.txt
24,26,0,12,28,831.txt
24,26,20,28,28,832.txt
24,26,17,28,28,834.txt
24,26,20,28,28,836.txt
24,26,17,28,28,839.txt
24,26,17,14,28,842.txt
24,26,17,28,28,847.txt
24,26,17,28,28,851.txt
24,26,0,28,15,852.txt
24,26,17,28,28,855.txt
24,26,0,28,28,857.txt
24,27,17,28,20,859.txt
24,26,17,28,28,861.txt
24,26,20,28,28,864.txt
24,26,17,28,28,866.txt
24,26,0,28,28,868.txt
24,26,17,28,28,870.txt
24,26,17,28,28,872.txt
24,26,17,28,28,874.txt
24,26,17,28,28,879.txt
24,26,17,28,28,882.txt
24,26,17,28,28,884.txt
24,26,17,28,28,885.txt
24,26,17,28,28,886.txt
24,26,17,28,28,889.txt
24,26,20,28,28,891.txt
24,19,17,28,28,893.txt
24,26,0,28,28,896.txt
24,26,0,12,28,900.txt
24,26,17,14,28,902.txt
24,26,17,21,20,905.txt
24,26,17,28,28,907.txt
24,27,17,28,28,909.txt
24,26,0,28,28,911.txt
24,27,17,28,28,914.txt
24,26,29,28,20,917.txt
24,11,17,14,28,922.txt
24,26,17,28,28,924.txt
24,27,17,28,28,925.txt
24,26,17,28,28,926.txt
24,26,0,28,28,928.txt
24,26,0,28,28,930.txt
24,26,17,28,15,932.txt
19,26,29,10,18,935.txt
24,26,17,28,28,940.txt
24,26,20,28,28,942.txt
4,26,28,28,9,944.txt
24,26,17,28,28,946.txt
24,26,17,28,28,949.txt
24,26,17,28,28,951.txt
24,26,0,28,28,954.txt
24,27,17,28,28,956.txt
24,26,17,14,28,959.txt
24,26,20,28,28,961.txt
24,27,17,28,28,962.txt
24,26,17,28,28,964.txt
24,26,17,28,28,966.txt
24,26,17,28,28,968.txt
24,26,17,28,28,970.txt
24,26,17,28,28,974.txt
24,27,17,28,28,975.txt
24,26,20,28,28,979.txt
24,26,17,28,28,981.txt
24,26,0,28,28,987.txt
24,26,20,28,28,989.txt
7,27,23,12,15,994.txt
24,26,17,28,28,996.txt
24,26,17,28,28,998.txt
24,26,17,28,28,1002.txt
24,26,20,28,28,1005.txt
24,27,20,28,28,1008.txt
24,26,17,14,28,1010.txt
24,26,17,28,28,1013.txt
24,26,17,28,28,1015.txt
24,26,17,28,28,1018.txt
19,26,29,30,21,1020.txt
24,26,17,28,28,1022.txt
24,26,17,28,28,1025.txt
24,26,20,28,28,1027.txt
24,26,30,27,21,1030.txt
24,26,17,28,28,1036.txt
24,26,17,28,28,1041.txt
24,26,0,28,28,1043.txt
24,26,17,28,28,1045.txt
24,26,17,28,28,1046.txt
24,26,17,28,28,1048.txt
24,26,17,28,28,1051.txt
24,26,17,28,28,1054.txt
24,26,28,28,20,1057.txt
24,26,17,28,28,1059.txt
24,26,17,28,28,1060.txt
24,26,17,28,28,1064.txt
24,26,17,28,28,1069.txt
24,27,17,28,28,1071.txt
24,26,17,28,28,1073.txt
24,26,30,27,21,1075.txt
24,26,17,28,28,1076.txt
24,26,0,28,28,1078.txt
24,26,20,28,28,1080.txt
24,26,17,28,28,1082.txt
24,27,17,28,28,1084.txt
24,26,17,28,28,1086.txt
24,26,17,27,21,1088.txt
24,26,17,28,28,1090.txt
24,26,20,28,28,1093.txt
24,26,17,28,28,1094.txt
24,26,17,28,28,1096.txt
24,27,0,12,28,1101.txt
24,26,17,28,28,1105.txt
24,26,17,28,28,1106.txt
24,26,17,21,20,1108.txt
24,27,20,28,28,1109.txt
24,27,17,28,28,1114.txt
24,26,0,28,28,1117.txt
24,26,17,28,28,1118.txt
24,26,20,28,14,1121.txt
24,27,0,28,28,1122.txt
24,26,17,28,28,1124.txt
24,26,17,28,28,1126.txt
24,26,20,28,28,1128.txt
24,26,17,28,28,1130.txt
24,26,17,28,28,1135.txt
24,26,17,28,28,1136.txt
24,26,0,28,28,1137.txt
24,26,17,28,28,1139.txt
24,26,0,12,28,1141.txt
24,26,20,28,20,1143.txt
24,26,17,28,28,1147.txt
24,26,17,28,28,1149.txt
24,26,12,28,8,1151.txt
24,27,17,28,28,1152.txt
24,26,17,28,28,1156.txt
24,26,20,28,28,1158.txt
24,26,17,28,28,1161.txt
24,26,17,28,28,1166.txt
24,26,17,28,28,1168.txt
19,23,28,15,8,1169.txt
24,27,0,28,28,1171.txt
24,27,17,28,28,1175.txt
24,26,17,28,28,1177.txt
24,26,17,28,28,1179.txt
24,26,17,28,28,1183.txt
24,26,0,28,20,1184.txt
24,11,17,28,20,1190.txt
24,26,17,14,28,1192.txt
24,26,17,28,28,1194.txt
24,26,0,28,28,1196.txt
24,26,0,28,28,1197.txt
24,26,17,28,28,1199.txt
24,26,20,28,28,1201.txt
24,26,28,28,28,1203.txt
24,26,17,28,28,1205.txt
22,26,26,10,18,1207.txt
24,26,17,28,14,1211.txt
24,27,17,28,28,1214.txt
24,27,17,28,28,1216.txt
24,26,17,28,28,1217.txt
24,26,17,28,28,1219.txt
24,26,20,28,14,1221.txt
24,26,20,28,28,1225.txt
24,26,17,28,28,1228.txt
24,26,17,28,28,1230.txt
24,26,17,28,28,1234.txt
24,27,17,28,28,1237.txt
24,27,0,28,28,1239.txt
19,26,28,14,28,1241.txt
24,26,20,28,14,1243.txt
24,26,20,28,14,1245.txt
24,11,20,28,28,1249.txt
24,27,17,28,28,1251.txt
1,26,17,21,28,1254.txt
24,26,0,12,28,1255.txt
24,17,20,28,28,1267.txt
24,26,20,28,20,1271.txt
19,26,29,25,29,1274.txt
24,26,30,28,28,1276.txt
24,26,17,21,28,1278.txt
24,26,20,28,28,1280.txt
19,26,29,25,20,1283.txt
19,26,27,17,29,1285.txt
24,26,17,28,28,1287.txt
24,26,30,27,22,1288.txt
24,26,20,14,28,1290.txt
19,26,23,12,28,1292.txt
24,26,17,28,28,1295.txt
24,26,17,28,20,1297.txt
24,26,0,28,28,1300.txt
24,26,28,21,20,1302.txt
24,26,17,28,28,1303.txt
24,26,17,28,28,1305.txt
24,26,17,28,28,1307.txt
24,26,17,28,28,1309.txt
24,26,17,28,28,1311.txt
24,27,17,28,28,1314.txt
24,26,17,28,28,1315.txt
24,26,17,28,28,1317.txt
24,26,17,28,28,1318.txt
24,26,17,28,28,1320.txt
24,26,20,28,28,1323.txt
24,26,17,28,28,1325.txt
24,26,17,28,28,1327.txt
24,26,0,28,28,1329.txt
24,26,20,28,28,1331.txt
24,26,30,28,15,1332.txt
24,26,17,14,28,1335.txt
24,26,17,14,15,1337.txt
24,26,17,28,28,1339.txt
24,27,17,28,28,1341.txt
24,26,17,28,28,1344.txt
24,26,17,28,28,1346.txt
24,26,17,28,28,1348.txt
19,26,28,25,23,1351.txt
24,26,20,28,28,1352.txt
24,26,17,27,20,1354.txt
24,26,17,28,28,1356.txt
24,26,20,28,28,1358.txt
24,26,17,27,21,1360.txt
24,26,0,28,28,1362.txt
24,26,17,28,28,1364.txt
24,26,17,28,28,1367.txt
24,26,0,12,28,1368.txt
24,26,17,28,28,1371.txt
24,26,17,28,28,1372.txt
24,26,17,28,28,1375.txt
24,26,17,28,28,1377.txt
24,26,17,28,28,1379.txt
28,26,17,14,29,1380.txt
24,26,17,28,28,1383.txt
24,26,0,28,28,1389.txt
24,26,0,28,28,1390.txt
24,26,17,28,28,1392.txt
24,26,17,28,28,1395.txt
24,26,17,28,28,1396.txt
24,26,20,28,28,1398.txt
24,26,17,28,28,1400.txt
24,26,17,28,16,1402.txt
24,26,20,28,28,1405.txt
24,26,17,28,28,1407.txt
24,26,17,28,28,1409.txt
24,26,17,27,20,1412.txt
24,26,17,28,28,1416.txt
24,26,17,28,28,1418.txt
24,26,20,28,28,1421.txt
24,26,17,28,28,1422.txt
24,26,17,28,28,1425.txt
24,26,17,28,28,1427.txt
24,26,17,28,28,1429.txt
24,26,0,28,28,1431.txt
24,26,0,28,28,1433.txt
24,26,17,28,28,1434.txt
24,26,17,28,28,1436.txt
24,13,17,27,21,1439.txt
24,26,17,28,28,1441.txt
24,26,17,28,28,1442.txt
24,26,0,28,28,1444.txt
24,26,17,28,28,1446.txt
24,26,17,28,28,1448.txt
24,27,17,28,28,1451.txt
24,26,17,28,28,1453.txt
24,26,20,28,28,1454.txt
24,26,0,28,28,1456.txt
24,26,17,28,28,1458.txt
24,26,17,28,28,1460.txt
24,26,17,28,28,1462.txt
24,27,17,28,28,1465.txt
29,27,28,28,8,1467.txt
24,26,17,28,28,1469.txt
24,26,20,27,28,1470.txt
24,26,0,28,28,1473.txt
24,26,17,14,28,1475.txt
24,26,17,28,28,1477.txt
24,26,17,28,28,1480.txt
24,26,20,28,14,1482.txt
24,26,0,28,28,1484.txt
24,26,0,28,28,1487.txt
24,26,17,28,28,1490.txt
24,26,17,28,28,1491.txt
19,26,28,17,29,1494.txt
24,26,17,21,20,1497.txt
24,26,17,28,28,1499.txt
24,26,17,28,28,1502.txt
24,26,0,28,28,1504.txt
24,26,20,14,28,1505.txt
24,26,30,27,21,1507.txt
24,26,20,28,20,1509.txt
24,26,0,28,28,1511.txt
24,26,17,28,28,1513.txt
24,26,17,28,28,1515.txt
24,26,17,28,28,1518.txt
24,26,17,28,28,1519.txt
24,26,17,28,28,1521.txt
24,26,17,28,28,1523.txt
24,26,17,28,28,1526.txt
24,26,20,28,14,1528.txt
24,26,20,14,28,1529.txt
24,26,0,28,28,1532.txt
24,26,20,28,28,1534.txt
19,26,19,16,28,1536.txt
24,26,17,28,28,1538.txt
24,26,17,28,28,1540.txt
24,27,17,28,28,1543.txt
24,26,20,28,28,1545.txt
19,26,29,25,15,1546.txt
24,26,17,28,28,1548.txt
24,26,20,28,28,1551.txt
24,26,17,28,28,1552.txt
24,26,17,28,28,1556.txt
24,26,17,28,14,1558.txt
24,26,30,28,28,1561.txt
24,26,17,28,28,1563.txt
24,26,17,28,28,1565.txt
24,26,17,28,28,1567.txt
24,27,0,28,28,1570.txt
24,26,20,28,28,1572.txt
24,26,17,28,28,1574.txt
24,26,17,28,28,1581.txt
24,26,17,28,28,1583.txt
24,26,20,28,14,1585.txt
24,26,17,12,28,1587.txt
24,26,17,28,28,1589.txt
24,26,17,27,28,1590.txt
24,26,0,28,28,1594.txt
24,26,17,28,28,1596.txt
24,26,17,28,28,1598.txt
24,26,17,28,28,1600.txt
24,26,17,28,28,1602.txt
24,26,20,28,28,1604.txt
24,26,17,28,28,1605.txt
24,26,17,28,28,1608.txt
24,26,0,28,15,1610.txt
24,26,20,28,28,1612.txt
24,19,17,28,28,1615.txt
24,26,17,28,14,1616.txt
24,26,17,28,28,1618.txt
24,26,17,28,28,1622.txt
24,26,17,28,28,1623.txt
24,26,17,28,28,1626.txt
24,26,17,28,28,1629.txt
24,26,17,28,28,1631.txt
24,26,17,28,28,1632.txt
24,26,17,28,28,1637.txt
24,26,0,28,28,1639.txt
24,26,17,28,20,1641.txt
24,26,0,28,28,1643.txt
24,26,17,28,28,1645.txt
24,26,0,28,28,1647.txt
24,26,17,28,28,1650.txt
24,26,17,28,28,1652.txt
24,27,17,28,28,1654.txt
24,26,17,28,28,1655.txt
24,26,17,28,28,1657.txt
24,26,17,28,28,1660.txt
24,26,17,28,28,1662.txt
24,26,17,28,28,1663.txt
24,26,17,28,28,1666.txt
24,26,17,28,28,1667.txt
24,26,17,28,28,1669.txt
24,26,17,28,28,1671.txt
24,27,17,28,28,1673.txt
24,26,17,28,28,1676.txt
24,26,17,28,28,1677.txt
24,26,17,28,15,1680.txt
24,26,17,28,20,1682.txt
24,26,0,28,28,1684.txt
24,26,17,28,28,1686.txt
24,26,17,28,28,1692.txt
24,26,17,28,28,1694.txt
24,26,17,28,28,1696.txt
24,26,20,28,28,1698.txt
24,26,17,28,28,1699.txt
24,26,17,28,28,1701.txt
24,26,17,28,28,1705.txt
24,27,0,28,28,1707.txt
24,27,17,28,28,1709.txt
24,27,17,28,28,1715.txt
24,26,0,28,28,1717.txt
24,27,17,28,20,1720.txt
24,27,17,28,28,1723.txt
24,26,17,28,28,1725.txt
24,19,17,28,28,1727.txt
24,26,17,28,28,1728.txt
24,26,17,28,28,1732.txt
24,26,17,28,28,1734.txt
24,26,17,28,15,1735.txt
24,26,0,28,28,1737.txt
24,26,20,28,28,1739.txt
24,26,17,28,28,1744.txt
24,26,17,28,28,1745.txt
24,26,0,28,28,1747.txt
24,26,20,28,28,1749.txt
24,26,20,28,24,1751.txt
24,26,17,28,28,1755.txt
24,26,28,28,28,1759.txt
24,26,0,28,28,1762.txt
24,26,17,21,20,1764.txt
24,26,0,28,28,1765.txt
19,26,29,25,20,1769.txt
24,26,0,28,14,1771.txt
24,26,17,28,28,1774.txt
24,26,17,28,28,1775.txt
24,26,17,28,28,1778.txt
24,26,0,28,28,1780.txt
24,26,17,28,28,1783.txt
24,26,17,28,28,1784.txt
24,26,0,28,28,1787.txt
24,26,17,28,28,1789.txt
24,26,17,28,28,1791.txt
24,26,17,28,28,1794.txt
24,26,17,28,28,1798.txt
24,26,20,14,28,1800.txt
24,26,17,28,28,1801.txt
24,26,0,28,28,1803.txt
24,26,17,28,28,1805.txt
24,26,17,28,28,1808.txt
24,26,0,28,29,1810.txt
24,26,17,28,28,1812.txt
24,26,17,28,14,1814.txt
24,24,30,27,21,1816.txt
22,26,26,14,28,1818.txt
24,26,0,28,28,1820.txt
24,26,0,28,28,1824.txt
24,26,17,28,28,1825.txt
24,26,20,28,28,1827.txt
24,26,20,28,28,1830.txt
24,26,17,28,28,1831.txt
24,27,28,28,28,1833.txt
24,26,20,28,14,1836.txt
24,26,17,27,28,1838.txt
19,26,11,25,10,1840.txt
24,26,0,28,28,1842.txt
24,27,17,28,28,1844.txt
24,26,17,28,28,1847.txt
24,26,17,28,28,1850.txt
29,26,11,27,8,1851.txt
24,26,17,28,28,1854.txt
24,26,17,28,28,1855.txt
24,26,17,28,28,1858.txt
24,26,20,28,28,1860.txt
24,26,0,28,28,1861.txt
24,26,0,12,28,1863.txt
24,26,17,28,28,1865.txt
24,26,17,28,28,1867.txt
24,26,17,28,28,1870.txt
24,26,17,28,28,1872.txt
24,26,0,28,28,1874.txt
24,27,0,28,28,1876.txt
24,26,17,28,28,1879.txt
24,26,17,28,28,1880.txt
24,19,0,28,28,1884.txt
24,26,17,28,28,1885.txt
24,26,28,28,28,1887.txt
24,26,17,28,28,1890.txt
24,26,17,28,28,1892.txt
24,26,20,28,28,1894.txt
24,26,20,28,20,1898.txt
24,26,0,28,14,1900.txt
24,26,17,28,28,1901.txt
24,27,17,28,28,1903.txt
24,26,0,28,28,1906.txt
24,26,0,28,28,1908.txt
24,26,17,28,28,1911.txt
19,26,11,2,6,1913.txt
24,26,0,28,28,1914.txt
19,26,17,14,23,1916.txt
24,26,0,28,28,1919.txt
24,26,17,28,28,1921.txt
24,26,17,28,28,1923.txt
24,26,20,28,28,1926.txt
24,26,17,28,28,1928.txt
24,26,17,28,28,1930.txt
24,26,0,28,28,1932.txt
24,26,17,28,28,1934.txt
24,26,17,28,28,1937.txt
24,26,17,28,28,1938.txt
24,26,17,28,28,1941.txt
24,26,0,28,28,1942.txt
24,26,17,28,28,1944.txt
24,26,0,28,28,1947.txt
24,26,17,28,28,1948.txt
24,26,17,28,28,1951.txt
24,26,11,28,10,1952.txt
24,26,17,28,14,1954.txt
24,26,17,28,28,1956.txt
24,26,17,28,28,1959.txt
19,26,29,17,21,1961.txt
24,26,17,28,28,1964.txt
24,26,0,12,28,1965.txt
24,26,0,28,28,1970.txt
24,26,17,28,28,1973.txt
24,26,17,28,28,1974.txt
24,26,17,28,20,1976.txt
24,27,0,28,28,1979.txt
24,26,17,28,28,1981.txt
24,13,20,27,14,1983.txt
19,26,29,25,20,1984.txt
19,26,11,8,27,1986.txt
24,26,17,28,28,1989.txt
24,26,17,28,28,1991.txt
24,26,0,28,28,1992.txt
24,26,17,28,28,1995.txt
24,26,17,28,28,1997.txt
24,26,0,28,28,1999.txt
24,26,17,14,28,2001.txt
24,26,30,28,28,2005.txt
24,26,17,28,28,2007.txt
24,26,17,28,28,2008.txt
19,26,23,25,29,2012.txt
24,26,17,21,20,2015.txt
24,26,0,28,20,2017.txt
24,26,17,28,28,2020.txt
24,27,17,28,28,2022.txt
24,26,0,28,28,2024.txt
24,26,17,28,28,2026.txt
24,26,0,28,28,2029.txt
24,26,20,14,14,2031.txt
24,26,17,28,28,2032.txt
24,26,0,28,28,2034.txt
24,26,17,28,28,2037.txt
24,26,0,28,28,2038.txt
24,26,0,28,28,2040.txt
24,26,17,14,28,2043.txt
24,26,17,28,28,2045.txt
24,26,0,28,28,2049.txt
24,26,17,28,28,2052.txt
24,26,0,28,28,2053.txt
24,26,17,28,28,2055.txt
24,26,17,28,28,2057.txt
24,26,17,28,28,2060.txt
24,26,17,28,28,2062.txt
24,26,17,28,28,2066.txt
24,26,17,28,28,2067.txt
24,26,0,28,28,2069.txt
24,26,17,28,28,2072.txt
24,26,20,28,28,2074.txt
30,26,11,28,8,2078.txt
24,26,17,28,28,2080.txt
24,26,0,12,28,2083.txt
24,26,17,28,28,2085.txt
24,26,12,28,8,2087.txt
24,26,20,28,28,2090.txt
24,26,17,28,28,2092.txt
24,26,20,14,28,2093.txt
30,26,11,15,8,2096.txt
24,26,17,28,28,2098.txt
24,26,28,14,28,2099.txt
24,26,17,28,28,2101.txt
24,26,17,28,28,2103.txt
24,26,0,28,28,2105.txt
24,26,0,28,28,2107.txt
